frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
271,9310.2,7,717,308,,,,,,,8,618,400,,,,,,,,,,,,,,,
272,9345.2,7,713,308,,,,,,,8,617,402,,,,,,,,,,,,,,,
273,9378.3,7,708,306,,,,,,,8,615,403,,,,,,,,,,,,,,,
274,9409.5,7,705,305,,,,,,,8,613,403,,,,,,,,,,,,,,,
275,9445.2,7,701,304,,,,,,,9,610,404,,,,,,,,,,,,,,,
276,9478.9,7,697,304,,,,,,,8,610,406,,,,,,,,,,,,,,,
277,9509.7,7,694,303,,,,,,,8,608,407,,,,,,,,,,,,,,,
278,9545.1,7,690,303,,,,,,,8,606,408,,,,,,,,,,,,,,,
279,9577.5,7,687,302,,,,,,,8,605,410,,,,,,,,,,,,,,,
280,9611.9,7,684,302,,,,,,,8,604,410,,,,,,,,,,,,,,,
281,9645.9,6,681,302,,,,,,,8,602,411,,,,,,,,,,,,,,,
282,9677.5,7,678,301,,,,,,,8,600,412,,,,,,,,,,,,,,,
283,9709.3,7,675,302,,,,,,,8,600,413,,,,,,,,,,,,,,,
284,9747.2,6,672,302,,,,,,,8,599,415,,,,,,,,,,,,,,,
285,9777.4,6,670,302,,,,,,,8,597,415,,,,,,,,,,,,,,,
286,9809.5,7,668,302,,,,,,,8,597,416,,,,,,,,,,,,,,,
287,9877.2,7,665,302,,,,,,,8,595,418,,,,,,,,,,,,,,,
288,9909.7,6,663,303,,,,,,,8,595,419,,,,,,,,,,,,,,,
289,9977.2,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
290,10009.3,7,660,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
291,10045.2,7,660,304,,,,,,,8,593,421,,,,,,,,,,,,,,,
292,10077.5,7,660,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
293,10109.7,7,660,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
294,10145.2,7,660,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
295,10209.2,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
296,10245.5,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
297,10309.3,7,661,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
298,10345.3,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
299,10378.3,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
300,10410.6,7,660,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
301,10445.7,7,660,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
302,10477.4,7,660,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
303,10509.3,7,660,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
304,10545.4,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
305,10577.3,7,661,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
306,10610.3,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
307,10645.5,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
308,10677.7,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
309,10710,7,661,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
310,10745.3,7,660,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
311,10782.7,7,660,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
312,10809.6,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
313,10848.2,7,660,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
314,10880.7,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
315,10909.6,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
316,10946.7,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
317,10978.3,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
318,11009.7,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
319,11045.3,7,660,303,,,,,,,8,594,421,,,,,,,,,,,,,,,
320,11078.1,7,660,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
321,11109.6,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
322,11145.5,7,660,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
323,11177.5,7,661,303,,,,,,,8,594,420,,,,,,,,,,,,,,,
324,11209.8,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
325,11245.4,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
326,11277.6,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
327,11310.2,7,661,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
328,11345.3,7,661,304,,,,,,,8,594,421,,,,,,,,,,,,,,,
329,11377.5,7,660,304,,,,,,,8,594,420,,,,,,,,,,,,,,,
