frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,140.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,643,579,,,,,,,,,,,,,,,
1,245.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,628,604,,,,,,,,,,,,,,,
2,245.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,616,622,,,,,,,,,,,,,,,
35,1181.8,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,15,903,496,56.56797603293675,31.071667898490176,-0.2987348013526446,-0.3081038738247472,18.691369744681737,6.199273115186054,,,,,,,,,,14,512,299,32.073979766183406,18.730703027517265,44.68658181257187,11.709022723095861,-49.52558129546714,182.8660835114424
36,1213.2,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3125966432847041,0.0,6.220828722083662,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.6239503588008563,-0.31259664328468634,0.012379758650915562,6.22082872208331,,,,,,,,,,14,536,308,33.577447567723254,19.294503453094705,42.43608196506811,17.454451985432215,-75.41748970135785,161.23397666948242
37,1249.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,14,907,492,56.81855399986006,30.821089931566867,0.32635767677689365,-0.3306863880896292,-43.30861690950817,55.676363517373154,,,,,,,,,,14,558,319,34.955626385801445,19.983592862133804,39.86482093851696,22.35497294136879,-89.32671034860802,146.86468699175475
38,1281.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.3159036872469041,0.0,-6.324398143081171,0.0,,,,,,,,,,13,579,332,36.27116071214881,20.797971254634554,37.11576652645052,27.313289364815464,-102.80470615164245,131.10306420927378
39,1313.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,15,903,496,56.56797603293675,31.071667898490176,0.008168616519226,0.0,12.567102337271116,0.0,,,,,,,,,,14,598,349,37.46140605503453,21.862927614058613,33.180758571235984,31.445476152360786,-108.76805047440607,117.19436496093682
40,1350.0,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-1.2405978988162492,1.547774465509378,12.279793630436027,-18.479118891650245,,,,,,,,,,14,615,367,38.52636241445858,22.990528465213497,28.99551945603481,35.16483992042791,-125.90698237381068,106.7960452668416
41,1381.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.3125966395559345,0.31259663955591677,-6.258190982100799,6.258190982100444,,,,,,,,,,14,630,386,39.46602979042099,24.18077380809921,24.44643533082505,38.204446144548214,-150.83555802504398,86.93811256215301
42,1412.9,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.31905553718189306,0.0,-6.29922087229799,0.0,,,,,,,,,,14,642,408,40.21776369119091,25.5589526261774,19.851765120754052,40.54774118938042,-159.96165618853587,66.31904304349123
43,1449.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.007562920730946571,0.007562920730946134,12.604867884908147,-12.604867884907431,,,,,,,,,,14,651,431,40.78156411676836,26.999775935986424,14.550952654709015,42.69927695160034,-165.60798838957592,45.26121065994829
44,1481.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,1.405242878461891e-15,-1.405242878461891e-15,12.503878086115495,-12.503878086114787,,,,,,,,,,14,657,454,41.15743106715332,28.440599245795443,8.761467374940828,44.43315597291421,-162.55041511949557,37.51163425834602
