frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
100,3348.4,12,407,637,36.951171209342874,57.832668452951864,24.33857603068768,0.5178735574947757,40.82810157700881,9.725325023376069,9,518,369,47.028763357345476,33.50118470822486,29.198221408678332,-80.90265711933718,20.025950963627835,-78.4874822309073,,,,,,,,,,,,,,,,,,
101,3377.7,11,416,638,37.768273275397135,57.92345757140234,23.62879959671995,0.45439999224461447,-3.340681098468274e-13,-9.097096941834115,9,527,340,47.84586542339974,30.868300273161122,28.627199511410723,-79.97439863505218,9.097096941832824,18.194193883671772,,,,,,,,,,,,,,,,,,
102,3409.7,11,425,637,38.5853753414514,57.832668452951864,24.070709612989635,0.4546273058975601,-8.847047372766715,9.092546117951201,9,539,311,48.935334844805425,28.235415838097378,29.066157177955866,-79.47980413343842,-17.885038214010244,8.292402059572108,,,,,,,,,,,,,,,,,,
103,3441.8,11,434,638,39.40247740750567,57.92345757140234,24.566523539763406,0.512121623875327,-35.94699859894181,-9.84849276683321,9,549,282,49.843226029310166,25.602531403033638,29.09329611875616,-80.48972948777934,-22.27274518037651,87.32961566897602,,,,,,,,,,,,,,,,,,
104,3477.6,12,442,638,40.12879035510946,57.92345757140234,24.0582566155641,0.0,8.597738114998375,0.0,9,559,253,50.7511172138149,22.969646967969894,28.59953740119349,-78.53365241708428,-9.65089294217777,10.64957424381343,,,,,,,,,,,,,,,,,,
105,3509.6,11,451,638,40.94589242116373,57.92345757140234,23.332661927355577,0.056319999038767984,-5.928682069356504,-17.066666375384465,9,570,224,51.749797516770116,20.33676253290615,27.327753952193365,-75.86879870512358,-16.917829168622244,63.99999890769155,,,,,,,,,,,,,,,,,,
106,3545.8,11,460,638,41.76299448721799,57.92345757140234,22.43869918428247,-0.39781604359383665,-4.972700544922234,-7.650308530650704,9,581,195,52.74847781972533,17.70387809784241,26.729424744946037,-72.95655380665511,-23.186319700587397,57.53914742956673,,,,,,,,,,,,,,,,,,
107,3577.7,11,469,638,42.580096553272256,57.92345757140234,24.000581107281757,-0.451460529795649,-9.75009592283739,-9.020190405507481,9,590,167,53.56557988577959,15.161782781229139,28.526026853847508,-77.43282024015464,8.18215073746282,11.34507464588957,,,,,,,,,,,,,,,,,,
108,3616.1,11,478,637,43.39719861932652,57.832668452951864,24.056557030783857,-0.4007928289804377,19.52295631214108,8.482387914929898,9,601,139,54.564260188734806,12.61968746461587,28.204949625227165,-72.75475389686474,33.390987347660726,-5.520284198605248,,,,,,,,,,,,,,,,,,
109,3656.4,11,487,637,44.214300685380785,57.832668452951864,24.23528595164916,-0.37053525588210656,37.460707188081145,8.143631997408933,9,612,110,55.56294049169002,9.986803029552128,26.264766746055745,-49.010369418080394,14.783824241450123,375.484078403611,,,,,,,,,,,,,,,,,,
110,3678.1,12,495,637,44.94061363298457,57.832668452951864,23.37654618639153,-0.4633361646432694,-2.680878596888417,8.783623974279989,9,622,82,56.470831676194756,7.444707712938859,24.897695851399355,-34.767727144221375,-80.4596607463902,838.5571782611474,,,,,,,,,,,,,,,,,,
111,3710.6,11,504,637,45.75771569903884,57.832668452951864,24.8602407663952,0.0,-2.5137767224831116,0.0,9,632,63,57.3787228606995,5.719714462379855,24.63603141209072,-16.804750620015373,-108.92364794314108,1189.6473376768988,,,,,,,,,,,,,,,,,,
112,3747.4,12,513,637,46.57481776509311,57.832668452951864,25.457704205955263,0.0,-10.594371928606392,0.0,9,639,78,58.01424668985282,7.081551239136964,22.867867631965844,3.844937769177962,-89.44094762804143,786.1710246130561,,,,,,,,,,,,,,,,,,
113,3783.6,11,522,637,47.39191983114737,57.832668452951864,24.212996235391767,-0.5099599835443982,18.537751563717602,-9.667487839704231,9,646,93,58.64977051900613,8.443388015894072,20.446081132865597,28.430874904202046,-3.9311396049606793,359.52058569000735,,,,,,,,,,,,,,,,,,
114,3809.7,12,531,637,48.20902189720164,57.832668452951864,24.13873930348979,-0.4498641306992707,-12.047302246344461,-9.078993555989328,9,653,109,59.28529434815945,9.896013911101655,19.124469337702628,42.34155887042881,-2.3086845369416165,4.021875046496616,,,,,,,,,,,,,,,,,,
115,3845.7,11,540,637,49.0261239632559,57.832668452951864,24.265438512031558,-0.4493777565016373,-13.663322759566817,-9.142985890165587,9,659,124,59.830029058862294,11.257850687858761,18.75664906652622,42.55610176955821,5.794588209127124,1.4416712237772233,,,,,,,,,,,,,,,,,,
116,3877.7,12,548,636,49.75243691085969,57.74187933450139,24.77276284450778,-0.4977930721510753,-6.640480381655597,9.926083193441166,9,667,140,60.55634200646608,12.710476583066345,19.65487682406802,44.4276396685758,-12.885105002851715,-19.52558538450728,,,,,,,,,,,,,,,,,,
117,3910.0,11,557,636,50.569538976913954,57.74187933450139,24.012046303081778,-0.4521361443062212,9.521021081678208,9.033689196927504,9,674,156,61.1918658356194,14.163102478273927,19.027697459079576,42.58579907508284,0.3790359103604103,0.84831846604624,,,,,,,,,,,,,,,,,,
118,3945.8,11,566,636,51.38664104296822,57.74187933450139,24.59253611751952,-0.443774412291807,20.19873945263298,9.254940819432925,9,680,171,61.736600546322244,15.524939255031034,19.956182315702595,44.548718433222085,18.172110076115214,38.370849528747634,,,,,,,,,,,,,,,,,,
119,3978.0,11,575,636,52.20374310902248,57.74187933450139,24.068561467852145,0.0,-7.401421445974212,0.0,9,688,188,62.46291349392604,17.06835426868909,19.533084973215605,43.601646441067714,10.456553639892357,3.055132193917395,,,,,,,,,,,,,,,,,,
120,4010.1,11,584,636,53.02084517507675,57.74187933450139,24.550194610056735,0.0,1.2311928438953563,0.0,9,695,203,63.09843732307935,18.4301910454462,19.094595807821896,44.10625335170165,0.9575944341415421,29.530388359504595,,,,,,,,,,,,,,,,,,
121,4041.7,11,593,636,53.83794724113102,57.74187933450139,24.196991010354992,0.0,-28.44785534761791,0.0,9,702,220,63.73396115223267,19.973606059104256,20.057810271666906,44.674213786894455,-16.052653225973184,-35.753636730575224,,,,,,,,,,,,,,,,,,
122,4077.6,11,601,636,54.564260188734806,57.74187933450139,24.105701609991968,-0.4530358816466477,8.147207432717746,-9.097106057161609,9,710,236,64.46027409983647,21.426231954311838,19.56075819618396,44.57253156946922,-9.900866431692444,16.440553115349942,,,,,,,,,,,,,,,,,,
123,4109.7,11,611,636,55.47215137323955,57.74187933450139,23.929321184167954,-0.4423555222634224,-13.698530713147957,-8.88264100930568,9,716,253,65.00500881053931,22.969646967969894,19.840459593973463,45.1327346415396,14.019590026733201,-8.918314266373288,,,,,,,,,,,,,,,,,,
124,4145.6,11,619,636,56.198464320843335,57.74187933450139,22.932677213490823,-0.44915147306441433,4.110727400280665,-8.645841637428527,9,724,269,65.7313217581431,24.422272863177476,18.95542155373553,43.668427760027896,-5.167533837190925,16.392981737956234,,,,,,,,,,,,,,,,,,
125,4177.6,11,628,635,57.0155663868976,57.65109021605092,24.036035361308105,-0.4543990843525159,-9.540532406395073,9.069842003044245,9,731,286,66.36684558729641,25.96568787683553,19.4992931499945,45.349300532606925,8.671565507903239,-0.9051738525959668,,,,,,,,,,,,,,,,,,
126,4211.3,11,637,635,57.832668452951864,57.65109021605092,24.059472144298592,-0.4401015853839373,16.26055748737297,8.927009845516018,9,739,303,67.0931585349002,27.509102890493587,20.402717216977095,45.83687101512751,-2.951526581779888,22.779266502355597,,,,,,,,,,,,,,,,,,
127,4247.6,11,645,635,58.55898140055566,57.65109021605092,24.50530829006269,-0.4294647469006476,26.7251760619128,9.031855875933754,9,745,319,67.63789324560305,28.96172878570117,20.381803093241494,47.16359635516511,33.13579931770004,52.1397358137539,,,,,,,,,,,,,,,,,,
128,4277.8,11,654,635,59.37608346660992,57.65109021605092,24.048561426002827,0.0,9.79055365778669,0.0,9,753,336,68.36420619320684,30.505143799359228,19.963713993722724,46.28223976166726,0.5983116124205793,19.5267153508064,,,,,,,,,,,,,,,,,,
129,4309.9,11,664,635,60.28397465111466,57.65109021605092,24.203511381500928,0.0,-13.338869105986815,0.0,9,761,354,69.09051914081063,32.13934793146775,19.638283429977573,47.0140446622638,-12.554229746810906,1.0984951028430274,,,,,,,,,,,,,,,,,,
130,4342.7,11,672,635,61.010287598718456,57.65109021605092,24.837639412715966,0.0,-19.736088308952127,0.0,9,768,371,69.72604296996394,33.682762945125816,20.734215672496358,48.259227140603564,-25.724388607818433,-29.098078917045783,,,,,,,,,,,,,,,,,,
131,4377.7,11,681,635,61.82738966477272,57.65109021605092,24.253184893720192,0.0,-5.693987737519018,0.0,9,775,388,70.36156679911727,35.22617795878387,19.76185435784607,47.14831021630293,-4.639545563905197,-2.1879675102524594,,,,,,,,,,,,,,,,,,
132,4410.2,11,690,635,62.644491730826985,57.65109021605092,23.430384759222914,0.0,-2.077414488788992,0.0,10,782,406,70.99709062827058,36.8603820908924,19.371100868016104,47.30732885016651,7.2265615122851985,4.74964423719133,,,,,,,,,,,,,,,,,,
133,4445.6,11,699,635,63.461593796881246,57.65109021605092,24.172576859692242,0.0,6.809702438714533,0.0,9,790,424,71.72340357587437,38.49458622300093,19.696173737527065,47.44987309495144,5.548646431544624,13.367193675993834,,,,,,,,,,,,,,,,,,
134,4480.0,11,708,635,64.2786958629355,57.65109021605092,24.063691857694664,0.0,1.989334051780399,0.0,9,797,441,72.35892740502769,40.038001236658985,20.47006798939017,49.11980615477553,18.485364362421276,40.7313876172437,,,,,,,,,,,,,,,,,,
135,4511.4,12,716,635,65.00500881053931,57.65109021605092,24.116365649551412,0.0,15.634349080261275,0.0,10,804,459,72.994451234181,41.672205368767514,20.478015458086656,48.67522944193817,14.649220900176253,22.28396429584547,,,,,,,,,,,,,,,,,,
136,4545.6,11,726,635,65.91289999504404,57.65109021605092,23.616082307092125,0.0,-17.93959349071694,0.0,9,812,477,73.7207641817848,43.30640950087604,19.983607859834013,48.14232802596384,0.20003601459422934,0.481904944253842,,,,,,,,,,,,,,,,,,
137,4577.7,12,734,635,66.63921294264783,57.65109021605092,23.55567152259543,0.0,-12.388931494958177,0.0,10,820,496,74.44707712938859,45.031402751435046,19.979538568177652,47.25479257698147,-28.526908297170745,-78.90976177884161,,,,,,,,,,,,,,,,,,
138,4609.9,11,743,635,67.4563150087021,57.65109021605092,24.284941813374488,0.45255484755839337,-12.211482809742003,9.188930914891236,10,827,513,75.0826009585419,46.57481776509311,20.16757264567797,45.401999693840295,-20.952628258728204,-88.74548202372118,,,,,,,,,,,,,,,,,,
139,4645.5,11,751,635,68.1826279563059,57.65109021605092,23.63250087420117,0.0,18.26829353294021,0.0,10,834,530,75.71812478769522,48.118232778751164,19.8941326965577,43.80282679248762,-1.9913305746804224,-87.35880651534939,,,,,,,,,,,,,,,,,,
140,4680.7,12,760,635,68.99973002236015,57.65109021605092,22.190570131067975,1.4438629089778556,-14.11789164149726,28.036172989861278,10,841,545,76.35364861684855,49.48006955550827,20.051925035765795,39.247652114347,29.932470774610323,-76.56869380629401,,,,,,,,,,,,,,,,,,
141,4709.6,12,769,636,69.81683208841442,57.74187933450139,19.103146925906195,3.6243125178399134,-91.73625816253991,54.43710058523907,10,848,558,76.98917244600186,50.66032809536443,22.705626323578404,35.0127324218646,71.86644326174556,-119.66509514730423,,,,,,,,,,,,,,,,,,
142,4741.8,12,777,635,70.54314503601822,57.65109021605092,16.93978853483918,6.216670450190176,-157.2654345373427,129.11049740789542,10,855,572,77.62469627515517,51.93137575367106,25.193224485359625,31.73643762014869,112.04515796412824,-163.2411762954275,,,,,,,,,,,,,,,,,,
143,4777.8,12,783,638,71.08787974672106,57.92345757140234,12.697167758953043,9.037449458117685,-181.42077719712051,128.37137694092763,10,864,583,78.44179834120943,52.93005605662628,27.927179275667548,27.872333531309756,132.2766793778454,-157.73240986079543,,,,,,,,,,,,,,,,,,
144,4809.7,12,785,643,71.269457983622,58.37740316365471,9.089445965472201,10.679967886435474,-108.33768710087769,86.53503465143623,10,877,590,79.6220568810656,53.56557988577959,29.991182107739455,25.211899434200895,73.6991068713431,-76.15574376705659,,,,,,,,,,,,,,,,,,
145,4842.0,12,787,649,71.45103622052295,58.92213787435755,5.494974127989711,13.561094512123853,-71.17397478101034,17.484793249463735,10,889,598,80.71152630247128,54.291892833383386,31.98951834506725,21.642758581104324,23.60941009390838,-38.229463206456316,,,,,,,,,,,,,,,,,,
146,4877.7,12,787,655,71.45103622052295,59.4668725850604,3.608512718948354,15.33617905553061,-0.534278658829894,-2.270684300027754,10,902,605,81.89178484232745,54.9274166625367,34.72521302650171,20.73550434720033,3.8200924106269425,14.852946715460972,,,,,,,,,,,,,,,,,,
147,4911.9,12,789,660,71.6326144574239,59.92081817731277,3.0362132503603565,14.996600642682361,-10.120878752583296,-2.0608124156848717,10,915,614,83.07204338218361,55.74451872859097,33.02941453572508,20.210321719924885,-14.242503583953058,-21.72248938902982,,,,,,,,,,,,,,,,,,
148,4948.5,11,789,666,71.6326144574239,60.46555288801561,2.7771140122704776,15.744236374119497,20.13434819473368,23.513175989891057,10,928,621,84.25230192203976,56.38004255774428,34.50064141382545,20.63628909147738,23.547830633945143,19.32862772050428,,,,,,,,,,,,,,,,,,
149,4979.1,12,791,672,71.81419269432484,61.010287598718456,3.1649413340108903,15.898185750111937,-8.214663844867587,13.355628966325993,10,941,629,85.43256046189593,57.10635550534808,34.47068931601265,21.320300461746953,-8.840283939010884,-3.3185065863364676,,,,,,,,,,,,,,,,,,
150,5021.7,12,792,678,71.90498181277532,61.5550223094213,2.2466326694634255,16.904741116025463,-4.261281190894469,36.81746948932971,10,954,637,86.61281900175209,57.832668452951864,35.48529071830688,21.600502537143672,58.97613168198224,47.044544347477604,,,,,,,,,,,,,,,,,,
151,5045.3,12,793,684,71.99577093122579,62.09975702012414,2.7994379055369683,16.616549842906934,-19.673110730549993,-5.490170436431563,10,966,644,87.70228842315778,58.468192282105186,34.632818638582364,21.678822495713337,-20.816896238141073,2.2113186480071936,,,,,,,,,,,,,,,,,,
152,5077.8,12,794,690,72.08656004967627,62.644491730826985,1.8397546326256926,16.46654412527673,-18.638156851894305,-1.838741931578341,10,978,652,88.79175784456346,59.19450522970897,33.847896257513355,21.492918854202763,-3.779636192687345,6.816346352411649,,,,,,,,,,,,,,,,,,
153,5109.9,12,794,696,72.08656004967627,63.189226441529826,1.5196582461961436,17.518032081815882,-12.223399608817182,-22.91064486823179,10,991,660,89.97201638441962,59.92081817731277,35.582498405282585,22.384152104542494,-56.77187574149012,-29.274712887186844,,,,,,,,,,,,,,,,,,
154,5145.3,12,795,702,72.17734916812674,63.73396115223267,0.8912495945647273,16.652776402952682,-18.490655488894827,6.214701637346347,10,1003,668,91.06148580582531,60.647131124916555,33.27164815586154,21.72417242327743,-6.406513416275515,-1.304320096725388,,,,,,,,,,,,,,,,,,
155,5177.6,12,795,708,72.17734916812674,64.2786958629355,0.45553792712450114,16.350290079070973,-9.10165688560447,-0.49099847334668084,10,1015,676,92.150955227231,61.37344407252035,32.70330656355368,20.894763728669098,-19.15803302494137,-18.803423016412907,,,,,,,,,,,,,,,,,,
156,5209.7,12,795,714,72.17734916812674,64.82343057363836,0.45485530285808246,16.374790902891043,-9.115336730622879,-1.4240616489434331e-12,10,1027,683,93.24042464863669,62.008967901673664,29.110739382917423,20.923343931471866,-72.9226938449859,0.0,,,,,,,,,,,,,,,,,,
157,5241.7,12,795,720,72.17734916812674,65.3681652843412,0.0,16.637086947562928,0.0,-6.540209010577705,10,1038,691,94.2391049515919,62.73528084927746,21.687101685712467,20.36993418845144,-233.93677434615432,-26.791908841573235,,,,,,,,,,,,,,,,,,
158,5277.7,12,795,726,72.17734916812674,65.91289999504404,0.4528133327400312,16.317573107988114,9.047219435365308,-0.16268726257461003,11,1050,698,95.32857437299758,63.37080467843077,13.616081067042098,19.038073799838678,-362.20511375850884,-18.293278858321095,,,,,,,,,,,,,,,,,,
159,5309.5,12,795,732,72.17734916812674,66.45763470574688,1.3564003025983953,16.342172057938804,27.182370793554966,-0.6536842675784515,11,1055,706,95.78251996524995,64.09711762603456,5.979418863994361,18.168863691058363,-390.63082356830097,-55.200004817905764,,,,,,,,,,,,,,,,,,
160,5341.9,12,795,738,72.17734916812674,67.00236941644972,0.9101625032065906,16.789029064649046,18.16691623166851,9.572985798723764,10,1049,712,95.2377852545471,64.64185233673741,-1.8502555448244313,17.23594744214018,-235.8707552054812,-35.762716833302335,,,,,,,,,,,,,,,,,,
161,5377.9,12,796,744,72.26813828657721,67.54710412715258,1.3338771515821497,16.56636353596616,8.538884733140087,5.128564068523724,10,1045,718,94.87462878074521,65.18658704744026,-10.172174083799035,16.607026594714245,-112.6103583141693,-30.23061745154777,,,,,,,,,,,,,,,,,,
162,5409.7,12,798,750,72.44971652347816,68.09183883785542,0.9019996290944315,16.333947813045746,-36.252244516189,0.489527682886666,11,1040,723,94.42068318849284,65.64053263969262,-15.887029435554611,15.881587519479838,-45.82523031491274,9.545789816338251,,,,,,,,,,,,,,,,,,
163,5441.8,12,797,757,72.35892740502769,68.72736266700873,0.9083449018730482,16.3656887945731,-18.20330464675444,-18.04826648092481,11,1034,729,93.87594847779,66.18526735039546,-15.914248207317343,15.457343892699981,-45.69065945904005,0.1550381658310576,,,,,,,,,,,,,,,,,,
164,5480.4,12,798,763,72.44971652347816,69.27209737771157,0.3828230321000787,16.820783416078893,-27.096038284009772,-0.16427372486075878,11,1027,735,93.24042464863669,66.7300020610983,-17.34849724245402,15.47912659407859,-27.415459415683962,8.22281256109586,,,,,,,,,,,,,,,,,,
165,5509.6,12,797,768,72.35892740502769,69.72604296996394,-0.45485439223685137,16.795112613252684,9.087999844892185,8.743000849784686,11,1020,741,92.60490081948336,67.27473677180114,-18.157860005778453,15.889035397148545,0.3631568369581718,-9.396683156304016,,,,,,,,,,,,,,,,,,
166,5541.6,12,797,774,72.35892740502769,70.2707776806668,0.0,15.89475215194647,0.0,8.610658412254956,11,1014,746,92.06016610878052,67.72868236405353,-18.619800498458357,15.4419406302337,-8.528825333365006,-0.46372078038574527,,,,,,,,,,,,,,,,,,
167,5577.6,12,797,781,72.35892740502769,70.90630150982011,-0.9207131858222095,16.126010865987926,0.27430540495054373,-14.131457758492253,11,1007,752,91.42464227962721,68.27341707475637,-18.861090195256253,15.652124158977635,-3.7078523703700657,-4.663191884160722,,,,,,,,,,,,,,,,,,
168,5609.7,12,797,787,72.35892740502769,71.45103622052295,0.0,15.654590803822122,0.0,-31.530649389855917,11,1000,758,90.7891184504739,68.81815178545921,-17.682873175420067,14.700775112360388,9.127089523848865,-14.344781075227763,,,,,,,,,,,,,,,,,,
169,5641.7,12,797,792,72.35892740502769,71.90498181277532,0.0,16.301361091384937,0.0,-0.4866036782195424,10,993,763,90.15359462132056,69.27209737771157,-18.566794076820106,15.395729919641335,9.587894696766643,-0.4595701405406116,,,,,,,,,,,,,,,,,,
170,5677.7,12,796,798,72.26813828657721,72.44971652347816,-0.0027101121523139425,15.847190449436978,18.067414348693823,8.56062026496683,11,986,769,89.51807079216725,69.81683208841442,-19.01825460661575,15.395729919641335,0.5677042912591999,-0.4595701405406116,,,,,,,,,,,,,,,,,,
171,5720.7,12,797,804,72.35892740502769,72.994451234181,0.0,16.36572016227851,0.0,44.34379098366467,11,979,775,88.88254696301394,70.36156679911727,-20.083480476819187,15.235242511316924,-52.38127513464389,23.974824299669788,,,,,,,,,,,,,,,,,,
172,5742.1,12,797,810,72.35892740502769,73.53918594488385,-0.9165615463437807,16.350879289182366,-18.258198134338166,1.4730219610367032,11,973,780,88.3378122523111,70.81551239136964,-20.000766747334627,15.442497106450013,-38.15308733649788,1.3911874076457043,,,,,,,,,,,,,,,,,,
173,5778.1,12,797,816,72.35892740502769,74.0839206555867,-0.40484204789444406,16.036878771124105,-26.07801067821829,-4.781968438530201,11,965,786,87.61149930470731,71.36024710207248,-19.141618485445214,14.714014475816766,-3.025152076706624,-13.120418780267483,,,,,,,,,,,,,,,,,,
174,5809.8,12,797,822,72.35892740502769,74.62865536628954,-0.4284342784020658,16.978036073866992,-9.616931052796051,-30.599326077077023,11,957,791,86.8851863571035,71.81419269432484,-21.274574874995412,15.472418090905762,25.645149474122686,-18.651017799359224,,,,,,,,,,,,,,,,,,
175,5841.6,12,795,828,72.17734916812674,75.17339007699238,-0.9161069190378773,16.358924246516526,18.267336371642752,-1.3113142759279044,11,949,797,86.15887340949972,72.35892740502769,-20.910347664780353,14.548543791134994,19.870053820000805,-19.3600982682491,,,,,,,,,,,,,,,,,,
176,5881.6,12,795,834,72.17734916812674,75.71812478769522,-0.8638531716008858,15.577867647417724,17.208230509977867,-4.087811729708959,11,943,802,85.61413869879688,72.81287299728005,-20.059640732858277,14.255003352110387,-14.71440825977765,4.250638612028305,,,,,,,,,,,,,,,,,,
177,5909.7,12,796,839,72.26813828657721,76.1720703799476,-0.9078930002889192,15.88721961296376,0.01815784184800261,8.761158691626806,11,935,807,84.88782575119309,73.26681858953243,-20.42668461440835,14.979326612674837,-8.670369482389642,8.77931653347481,,,,,,,,,,,,,,,,,,
178,5941.9,12,795,846,72.17734916812674,76.80759420910091,-0.9106157686740066,15.415230182230848,-18.157841847936453,-17.506114722789654,11,927,812,84.16151280358929,73.7207641817848,-20.409119602109588,14.515487394428064,-9.875476299147946,18.700947785558537,,,,,,,,,,,,,,,,,,
179,5982.0,12,795,851,72.17734916812674,77.26153980135328,-1.457133138908967,15.759196476670082,-29.026556551971556,7.699939802465039,11,920,818,83.52598897443598,74.26549889248764,-22.292687913983094,14.832184919218832,-29.768603316414115,7.247002167024406,,,,,,,,,,,,,,,,,,
180,6009.8,12,795,857,72.17734916812674,77.80627451205612,-2.272456176999498,15.432365220726899,-27.282157376524804,-17.849158536519077,11,912,824,82.79967602683219,74.81023360319048,-21.791247791119,14.979326612674837,-18.59363005228859,-8.77931653347481,,,,,,,,,,,,,,,,,,
181,6041.8,12,793,862,71.99577093122579,78.26022010430849,-2.2688246086299055,11.3550177482583,-9.033526319348676,-63.7794194908744,11,904,829,82.0733630792284,75.26417919544285,-17.710268750280736,14.075065180755491,63.906524383809256,-27.51820932054485,,,,,,,,,,,,,,,,,,
182,6077.7,12,792,868,71.90498181277532,78.80495481501134,-5.900012100006483,8.236968792240221,-63.8235784761899,-164.90428012492845,11,895,834,81.25626101317413,75.71812478769522,-16.114975835120926,12.643513525386604,158.87439388824654,-52.98726118128212,,,,,,,,,,,,,,,,,,
183,6109.7,12,791,873,71.81419269432484,79.25890040726371,-12.2687997906045,4.543999922446202,-172.84484189484735,-200.13613272035244,11,887,840,80.52994806557034,76.26285949839807,-12.268799790604671,10.451199821626169,209.23322966218575,-81.87387247650886,,,,,,,,,,,,,,,,,,
184,6141.9,12,790,871,71.72340357587437,79.07732217036276,-18.618349563770337,-1.370680212659121,-317.6303089481942,-190.48028002795667,11,888,843,80.62073718402081,76.53522685374949,-8.614764833552652,8.616578801953251,117.82182560076893,-81.54245758859153,,,,,,,,,,,,,,,,,,
185,6177.6,12,782,868,70.99709062827058,78.80495481501134,-25.782206040226843,-8.130304032838795,-334.2183422489403,-162.7688495062813,11,886,845,80.43915894711986,76.71680509065044,-3.6460874016531,7.718488071986682,90.75300217717404,-45.611846994891955,,,,,,,,,,,,,,,,,,
186,6209.6,13,768,867,69.72604296996394,78.71416569656085,-34.049790343123725,-12.70957096547301,-263.2110250224521,-145.28070187262293,11,885,847,80.34836982866939,76.89838332755139,0.4519009059441037,5.904702176761334,45.43545295140198,-9.14710139465855,,,,,,,,,,,,,,,,,,
187,6241.9,12,752,859,68.27341707475637,77.98785274895707,-43.67175890273349,-14.559074213685154,-183.43787783106876,-73.287599992564,11,885,848,80.34836982866939,76.98917244600186,-0.44779991263005847,5.914282415664442,45.51747281768288,27.4965298628154,,,,,,,,,,,,,,,,,,
188,6277.9,13,735,850,66.7300020610983,77.1707506829028,-51.73475544743617,-18.602385372589943,-183.28015041725155,-46.046331744989345,11,887,851,80.52994806557034,77.26153980135328,-0.003624326957074148,5.897256534638598,-18.12163478542822,9.296163299017623,,,,,,,,,,,,,,,,,,
189,6309.6,13,716,845,65.00500881053931,76.71680509065044,-57.37883570421078,-24.84582231271234,-203.36988219928884,-97.44432507216354,11,888,853,80.62073718402081,77.44311803825423,0.9173687816390326,5.877697758969823,-36.126095437503416,8.607013038828336,,,,,,,,,,,,,,,,,,
190,6341.6,13,694,839,63.00764820462888,76.1720703799476,-62.66767420721077,-28.132997966934997,-197.62361273015807,-199.00776115587615,11,887,856,80.52994806557034,77.71548539360565,,,,,,,,,,,,,,,,,,,,,,
191,6377.8,13,668,827,60.647131124916555,75.0826009585419,-67.70559884444748,-30.444799480389193,-136.45645412751762,-191.03903577851784,11,886,858,80.43915894711986,77.8970636305066,,,,,,,,,,,,,,,,,,,,,,
192,6410.3,13,641,812,58.195824926753765,73.7207641817848,-72.7019684731929,-36.868529814831504,-100.96244687682155,-141.3383462708194,11,887,860,80.52994806557034,78.07864186740754,,,,,,,,,,,,,,,,,,,,,,
193,6441.7,13,614,797,55.74451872859097,72.35892740502769,-75.23889697431392,-39.81829308105377,-53.549669329845344,-34.46466869664784,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,6477.7,13,586,783,53.2024234119777,71.08787974672106,-80.33672792836853,-42.21248505297295,-116.41900300803987,-44.550264973910615,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,6509.6,13,556,764,50.47874985846348,69.36288649616205,-83.04383377980834,-41.36274699679128,-107.33292687172657,50.82037684564787,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,6546.4,13,524,749,47.573498068048316,68.00104971940495,-85.40020364983295,-39.722216290255375,-140.55361004969743,36.299946457839646,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,6577.8,13,491,734,44.57745715918268,66.63921294264783,-86.61699112907357,-36.27936801217733,-9.060781221830451,163.0940619928037,6,879,868,79.80363511796655,78.80495481501134,,,,,,,,,,,,,,,,,,,,,,
198,6610.2,13,458,721,41.58141625031704,65.45895440279168,-86.55687649341533,-29.377919130834265,37.4911234202949,187.44657873997997,5,865,879,78.53258745965991,79.80363511796655,,,,,,,,,,,,,,,,,,,,,,
199,6642.0,12,427,709,38.76695357835235,64.36948498138598,-86.2162552279826,-25.632892240929692,123.48140130179678,258.45578679165044,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,6677.9,12,395,703,35.861701787937186,63.82475027068315,-80.89284363173363,-20.419793873327485,123.4293625872643,153.78054617602618,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6709.9,12,365,699,33.13802823442297,63.461593796881246,-77.3088844938197,-16.377592555815443,148.02526573909637,73.34231945498176,6,795,929,72.17734916812674,84.34309104049024,,,,,,,,,,,,,,,,,,,,,,
202,6741.8,12,339,695,30.77751115471065,63.09843732307935,-74.11024417062538,-12.275404872463486,119.12403070936958,9.229330812882235,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,6777.5,12,313,689,28.41699407499833,62.55370261237651,-70.39650301087637,-11.359897837125592,87.34052939782073,28.145077040878608,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,6809.9,12,288,685,26.14726611373648,62.19054613857461,-68.0918388378554,-11.802585398561583,36.31564738018899,18.157823690095384,,,,,,,,,,,,,,,,,,,,,,,,,,,
