frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,130.1,,,,,,,,,,48,842,246,,,,,,,,,,,,,,,
1,130.1,,,,,,,,,,35,5,448,,,,,,,,,,,,,,,
2,225.7,,,,,,,,,,47,48,1033,,,,,,,,,,,,,,,
31,1045.8,10,614,5,55.74451872859097,0.45394559225236947,0.45576047126330843,6.776724681908575,-9.069860124642954,62.89338826730051,,,,,,,,,,10,965,139,87.61149930470731,12.61968746461587,-4.080141555173088,7.71537398218115,9.286453799259892,-45.674191135142465
32,1078.0,10,614,8,55.74451872859097,0.7263129476037911,0.4534921001522146,7.255873602435479,-9.060781221822477,18.12156244364513,,,,,,,,,,10,965,142,87.61149930470731,12.892054819967292,-3.1744447010655783,5.895397301978829,-27.182343665468903,-63.42546855275767
33,1113.6,10,614,13,55.74451872859097,1.1802585398561605,0.814534087727721,6.5852208411932445,-1.907345049868665,-68.56905454277845,,,,,,,,,,10,963,144,87.42992106780636,13.07363305686824,-2.740434028659674,3.4719938383554716,-0.22649722467278915,-94.49702631443064
34,1146.3,10,614,16,55.74451872859097,1.4526258952075821,0.29979314850015104,4.729367406006435,5.966032805973155,-103.6368166434625,,,,,,,,,,10,961,145,87.2483428309054,13.164422175318714,-2.346610185411818,0.37208721886602364,25.21168291240717,-100.46086883132769
35,1178.1,10,614,17,55.74451872859097,1.543415013658056,0.0,2.4295933948379753,0.0,-114.5507374206183,,,,,,,,,,10,960,145,87.15755371245493,13.164422175318714,-2.3269198644998017,-2.4052602814460733,44.1159068336163,-102.4218358113764
36,1245.4,10,615,16,55.83530784704144,1.4526258952075821,-0.21633560859076278,-4.247089814308078,-13.735594196238804,-95.8059174678635,,,,,,,,,,9,959,140,87.06676459400445,12.710476583066345,1.3793542898681945,-7.872859109223859,62.74225319626402,-77.65552220725849
37,1277.6,10,615,13,55.83530784704144,1.1802585398561605,-0.7268798293870732,-6.030038496914415,-21.60461586594611,-60.2536007658422,,,,,,,,,,10,960,136,87.15755371245493,12.347320109264448,2.7795493256560544,-8.853102757533147,52.8714779568674,-40.059922888385586
38,1313.9,10,614,9,55.74451872859097,0.817102066054265,-1.0252054945413722,-5.874593303190908,-15.098755442435507,-7.749508500278185,,,,,,,,,,10,961,131,87.2483428309054,11.893374517012079,3.874015989931893,-9.639784846495733,47.20862710499469,-4.124917723964545
39,1345.7,10,614,6,55.74451872859097,0.5447347107028433,-1.8121585034617254,-6.789948332233427,-18.08540071644242,45.100862274935196,,,,,,,,,,10,964,127,87.52071018625684,11.530218043210184,4.528137836355154,-10.866627438332568,0.04505580646701625,17.95924445833098
40,1377.9,9,613,3,55.653729610140495,0.27236735535142165,-1.8148975949529111,-5.426552992122637,-0.09065363686218432,72.28721003387366,,,,,,,,,,10,966,124,87.70228842315778,11.257850687858761,4.532709039198317,-9.977401824057024,-17.91315864396092,17.641197733373126
41,1415.3,9,612,2,55.56294049169002,0.18157823690094776,-1.3504220476171365,-3.5540653685357997,8.684227768357303,53.519290248899715,,,,,,,,,,10,968,120,87.88386666005873,10.894694214056866,4.491994807035208,-8.130768340768805,-35.01969580118175,33.8885568901762
42,1445.9,8,611,1,55.47215137323955,0.09078911845047388,-1.8121585034617254,-2.2663273404767823,18.08540071644242,45.190973887872055,,,,,,,,,,10,969,116,87.9746557785092,10.53153774025497,3.6234136380037585,-6.34300644657591,-18.103423039029792,72.33259170447651
43,1477.7,8,611,1,55.47215137323955,0.09078911845047388,-1.8157968953265256,-0.911530026927604,0.0726315852867344,18.194212114323427,,,,,,,,,,10,970,114,88.06544489695968,10.349959503354023,3.631593790653051,-5.461917003036951,-0.1452631705734688,72.84948004258027
44,1513.6,8,611,1,55.47215137323955,0.09078911845047388,-1.3262345427309086,-0.47414117136439005,-8.192111697426935,9.14447775051861,,,,,,,,,,9,971,113,88.15623401541015,10.25917038490355,3.126610256826205,-3.318988199550723,7.2397456443353025,64.01134425363013
45,1546.2,9,610,1,55.381362254789074,0.09078911845047388,-0.9079075266931351,0.0,-0.054473961335929626,0.0,,,,,,,,,,10,972,113,88.24702313386062,10.25917038490355,2.7237225800794054,-1.3536901958393133,0.16342188400778365,27.15526972596415
46,1577.9,9,609,1,55.2905731363386,0.09078911845047388,-0.9110253635689367,0.0,17.986680425842785,0.0,,,,,,,,,,9,974,112,88.42860137076157,10.168381266453075,2.7133981651570185,-0.46535164455936434,-18.18199482335933,26.88236344000626
47,1617.3,9,609,1,55.2905731363386,0.09078911845047388,-0.8462708860065872,0.0,17.4488842475585,0.0,,,,,,,,,,10,975,113,88.51939048921204,10.25917038490355,2.17614974119907,-0.48360796918590504,-25.57071026588083,-9.327058229236354
48,1645.9,9,609,1,55.2905731363386,0.09078911845047388,-0.4686117661755973,0.0,8.866826228488138,0.0,,,,,,,,,,10,975,113,88.51939048921204,10.25917038490355,2.2396768380304137,-0.41692076975181924,-9.873466859915327,-8.363505912774706
49,1679.2,9,609,1,55.2905731363386,0.09078911845047388,-0.4179449755390318,0.0,-8.251628342330346,0.0,,,,,,,,,,9,976,113,88.61017960766252,10.25917038490355,1.3349273357716525,0.45849118011631923,-9.03361878740804,-8.642623564869362
50,1714.3,9,609,1,55.2905731363386,0.09078911845047388,0.0,0.0,0.0,0.0,,,,,,,,,,10,976,112,88.61017960766252,10.168381266453075,0.9225852249695744,-0.027170308814627526,-0.27598079039742934,18.73814401008743
51,1751.6,9,609,1,55.2905731363386,0.09078911845047388,0.0,0.0,0.0,0.0,,,,,,,,,,9,977,112,88.70096872611299,10.168381266453075,0.31717314200035013,-0.9065810259926547,-26.50314044434328,-0.901588812690498
52,1785.3,8,608,1,55.19978401788813,0.09078911845047388,0.12581012414870535,0.0,18.50148884539797,0.0,,,,,,,,,,9,977,113,88.70096872611299,10.25917038490355,-0.6501684958639679,-2.09743348686106,-28.385718283951466,-39.53691775421417
53,1814.2,8,609,1,55.2905731363386,0.09078911845047388,0.0,0.0,0.0,0.0,,,,,,,,,,9,977,113,88.70096872611299,10.25917038490355,-0.4111251336328439,-1.7188327630582516,-26.424927289731038,-52.60526021116096
54,1847.2,8,609,1,55.2905731363386,0.09078911845047388,-0.45258664876358484,0.0,-9.468339932292556,0.0,,,,,,,,,,10,976,111,88.61017960766252,10.077592148002601,-0.9350010443442074,-2.292760990634971,0.3070277593107318,-28.097992037567117
55,1877.8,7,609,1,55.2905731363386,0.09078911845047388,0.07361279874362724,0.0,-19.630079664967234,0.0,,,,,,,,,,9,975,109,88.51939048921204,9.896013911101655,-0.5834849978336853,-3.348266997399543,29.82752364676839,12.491868877706434
56,1916.9,7,609,1,55.2905731363386,0.09078911845047388,-0.4565774701719563,0.0,-8.8914794580712,0.0,,,,,,,,,,9,975,108,88.51939048921204,9.80522479265118,-0.8744514644243779,-4.012438541748796,17.402019192524936,7.939130149027702
57,1945.9,6,608,1,55.19978401788813,0.09078911845047388,-0.9139093223595702,0.0,0.12036275709529495,0.0,,,,,,,,,,10,975,107,88.51939048921204,9.714435674200706,-0.46293368113851174,-3.2046616482171344,9.258673622770234,9.61976189405826
58,1977.8,6,608,1,55.19978401788813,0.09078911845047388,,,,,,,,,,,,,,10,976,106,88.61017960766252,9.623646555750232,0.07952331543107256,-3.005065692245348,-16.567357381473233,-5.627842774622535
59,2017.4,6,608,1,55.19978401788813,0.09078911845047388,-0.9240054337799304,0.0,-0.41056956895315855,0.0,,,,,,,,,,9,975,104,88.51939048921204,9.442068318849284,-0.48219247544318083,-2.7316367842332174,-9.59587015807325,17.549462040337055
60,2045.9,5,607,1,55.10899489943765,0.09078911845047388,-0.4615336699990016,0.0,8.927150290116076,0.0,,,,,,,,,,10,975,104,88.51939048921204,9.442068318849284,-1.2950411446008763,-1.8162813915305307,-25.90082289201752,18.147843239673808
61,2087.4,,,,,,,,,,,,,,,,,,,9,975,102,88.51939048921204,9.260490081948337,-3.6018758253122516,0.10083105282777806,-50.61145905544866,62.30479067741671
62,2113.6,5,607,1,55.10899489943765,0.09078911845047388,-0.9189436599628431,0.433952429463921,0.5158039518447837,9.021880030434966,,,,,,,,,,9,974,102,88.42860137076157,9.260490081948337,-3.956610666210237,2.0676845452496764,-62.63735626120041,82.22852817760273
63,2149.3,7,607,1,55.10899489943765,0.09078911845047388,-0.9688240321433728,1.9376480642867553,-18.739342981496556,37.4786859629933,,,,,,,,,,9,972,103,88.24702313386062,9.35127920039881,-6.602169564450162,4.903986380901399,-76.75156433910978,111.8379937512725
64,2179.3,8,606,1,55.018205780987174,0.09078911845047388,,,,,,,,,,,,,,10,969,105,87.9746557785092,9.532857437299759,-9.849127551725624,8.641164113927152,-85.34614108412408,123.55664699612768
65,2215.3,9,606,2,55.018205780987174,0.18157823690094776,-0.8060347928719717,11.749265156809182,1.7046260794407802,213.50147743948108,,,,,,,,,,9,966,109,87.70228842315778,9.896013911101655,-13.43978663104678,13.849666323056733,-123.85577972378522,149.47219508310576
66,2246.1,10,605,5,54.9274166625367,0.45394559225236947,-0.5542781239984093,17.768186872189833,27.304341083665246,289.5985621341787,,,,,,,,,,9,961,114,87.2483428309054,10.349959503354023,-17.250182017368957,18.342616812397964,-143.24869295260146,165.81965979204574
67,2313.4,10,605,23,54.9274166625367,2.0881497243608993,1.263850299477731,39.515802104997064,28.946693382228624,367.20717800718364,,,,,,,,,,9,946,130,85.8865060541483,11.802585398561606,-28.930650601803087,31.063600604705847,-199.2403324442498,210.8570217701468
68,2346.0,10,605,39,54.9274166625367,3.540775619568482,1.7469856911523098,49.05864533021439,37.362252023455696,357.4148220770491,,,,,,,,,,9,935,143,84.88782575119309,12.982843938417766,-35.98169762338466,37.910828940197526,-221.08547494091118,218.7169803895924
69,2383.5,9,607,62,55.10899489943765,5.628925343929381,1.678348165856682,59.234504375229626,5.193858186423398,313.98684547920953,,,,,,,,,,10,920,159,83.52598897443598,14.435469833625348,-43.527402718713425,44.60378272076366,-239.24360255459575,216.43894149420865
70,2413.7,9,608,87,55.19978401788813,7.898653305191228,2.2649808730469254,64.83765145714392,-8.983970080749126,137.7150423746093,,,,,,,,,,10,903,176,81.98257396077793,15.978884847283405,-46.255032401057974,48.065387783311955,-146.21094969443286,128.16166573944753
71,2446.3,10,609,113,55.2905731363386,10.25917038490355,2.2707306500862376,68.51992950762731,-26.91868355019693,30.646676974055143,,,,,,,,,,10,883,197,80.16679159176844,17.885456334743356,-48.91809294943717,50.700078091090795,-36.86856944697487,36.302942858528
72,2477.9,9,609,139,55.2905731363386,12.61968746461587,2.3151141663746384,73.87573937711954,8.296946909296008,-3.7911886595081863,,,,,,,,,,10,863,216,78.35100922275896,19.61044958530236,-53.37784224003478,54.26225708225529,30.547849984228296,-11.810247394809998
73,2513.7,10,610,166,55.381362254789074,15.070993662778665,1.814875838074628,71.68759560394817,-0.01813061869680437,-0.7161594385237847,,,,,,,,,,10,844,236,76.62601597219997,21.426231954311838,-52.6323062883648,54.44627514223912,18.665471948295863,-0.5439185609039578
74,2549.9,9,610,193,55.381362254789074,17.52229986094146,1.4045052128435291,72.04734450987687,10.196184761727642,37.45013774118757,,,,,,,,,,10,825,257,74.90102272164096,23.33280344177179,-53.438800716833136,54.281319800197934,-50.40378127495497,32.832997471725655
75,2577.7,10,612,220,55.56294049169002,19.973606059104256,1.8195814674905955,71.23613383945512,-18.22746191699228,-49.10671790691286,,,,,,,,,,10,806,275,73.17602947108196,24.96700757388032,-51.8158465717443,53.618432462530315,0.7546684183864408,-1.09204959366631
76,2613.8,9,612,245,55.56294049169002,22.243334020366103,1.7929832674105672,70.82283906271776,-0.41928338058512993,-16.561693533112805,,,,,,,,,,11,787,296,71.45103622052295,26.873579061340273,-51.537650586440776,53.35187055707798,3.20577084738916,-21.32230691684115
77,2645.8,9,612,271,55.56294049169002,24.603851100078423,2.299854624802701,72.80542248281283,8.476378574230038,-21.640378138769158,,,,,,,,,,9,766,316,69.544464733063,28.68936143034975,-52.95680579666645,54.73458557398154,60.455812978118225,-23.380113764038416
78,2679.4,9,613,297,55.653729610140495,26.964368179790746,-3.4448042792632507,67.61796746271857,-85.30028138200147,-22.04699648318662,,,,,,,,,,9,748,335,67.91026060095447,30.41435468090875,-45.19904969967518,53.89233358689063,129.36916387402465,6.478502383446271
79,2716.3,9,614,324,55.74451872859097,29.41567437795354,-12.15135688650372,66.97113759875721,-271.66540254944977,-58.59345698319051,,,,,,,,,,10,729,355,66.18526735039546,32.230137049918234,-36.42865891272453,56.39820592736092,291.6038227860984,80.7629970687035
80,2745.8,9,615,350,55.83530784704144,31.77619145766586,-19.1285040294398,65.8763046776727,-437.04355165908,-116.94197796403333,,,,,,,,,,10,711,375,64.55106321828694,34.04591941892771,-28.129189868607707,57.71710205941334,436.0965055830564,83.03044347267469
81,2783.2,9,604,373,54.83662754408623,33.86434118202676,-28.82183071721133,63.29672861299777,-403.65976559195127,-61.21386767328362,,,,,,,,,,10,704,397,63.91553938913362,36.04328002483813,-18.360249984684593,60.46278989522125,387.7560714822501,120.11988506030409
82,2815.5,9,586,394,53.2024234119777,35.77091266948671,-35.57040790432672,61.197323485302626,-200.4928841002084,-57.814085626781115,,,,,,,,,,9,705,421,64.00632850758409,38.22221886764951,-10.915723689900314,61.70817874781341,222.76987122245535,26.29290656945171
83,2845.6,10,570,416,51.749797516770116,37.768273275397135,-42.678857230351,57.174615561316465,-34.90741429104571,-57.440569457935666,,,,,,,,,,10,704,443,63.91553938913362,40.21957947355993,-2.341170549933461,61.61104076776729,80.69746873907428,-4.995599617885437
84,2877.9,10,554,436,50.29717162156253,39.58405564440662,-46.2578301245833,58.84126755901645,35.42324167702199,-32.88245870435781,,,,,,,,,,10,704,466,63.91553938913362,42.307729197920835,0.8831771460975358,64.44519780273231,18.652104458237243,-36.0141214381069
85,2913.5,9,537,457,48.75375660790448,41.49062713186657,-44.94519894199721,57.337324070756715,9.170618025300437,-20.96141262925806,,,,,,,,,,10,705,489,64.00632850758409,44.39587892228173,0.898720566479434,62.822289427235845,18.341236050600696,-3.555953928177748
86,2947.7,9,520,477,47.21034159424642,43.30640950087604,-44.41841591949995,56.75416034097715,0.8318278238770656,49.20442410359063,,,,,,,,,,10,706,512,64.09711762603456,46.48402864664263,1.3431709225056525,63.06937819246581,-8.526235194723307,33.56244437201898
87,2977.9,9,505,499,45.848504817489314,45.30377010678647,-44.4866680407322,57.19714462379854,0.0,0.0,,,,,,,,,,10,706,535,64.09711762603456,48.57217837100353,2.2697279612618004,63.09843732307932,9.078911845048053,9.078911845047386
88,3013.5,9,488,519,44.30508980383126,47.11955247579595,-44.011192565410205,58.07421284998792,9.509509506439874,35.699188213881996,,,,,,,,,,10,707,558,64.18790674448503,50.66032809536443,1.8148758380746328,63.51974734841216,-0.01813061869672136,17.505112351704057
89,3045.9,9,472,541,42.852463908623676,49.11691308170637,-44.04627019273156,59.18022071109354,6.747514880163609,0.20617406578552816,,,,,,,,,,10,707,582,64.18790674448503,52.839266938175804,2.273211991369656,64.686004485185,27.46800849134247,-0.6372652942356034
90,3077.9,9,456,562,41.399838013416094,51.02348456916633,-44.03272244847983,58.105035808303285,9.078911845047386,18.157823690094663,,,,,,,,,,10,709,605,64.36948498138598,54.9274166625367,3.1776191457666414,64.0063285075841,9.07891184504876,9.078911845048053
91,3113.6,9,440,585,39.94721211820851,53.111634293527224,-43.535241614612886,58.50048091963607,0.0,-27.182343665467446,,,,,,,,,,10,709,629,64.36948498138598,57.10635550534808,3.1744447010655783,63.94238612146268,27.1823436654689,-9.060781221823257
92,3145.6,9,424,606,38.49458622300093,55.018205780987174,-43.08674976967656,58.05609138401153,12.500638039696232,-22.756411319185958,,,,,,,,,,10,711,653,64.55106321828694,59.28529434815945,3.628052665205418,63.048288169031764,-0.2896599690603334,-32.21561968376301
93,3177.9,9,408,627,37.04196032779335,56.92477726844713,-42.99836836165608,57.56901860557774,11.608169891427726,-28.878167744605477,,,,,,,,,,10,713,676,64.73264145518789,61.37344407252035,3.512068871489616,63.26389286470279,-2.389917330589271,-23.92762470267408
94,3213.7,9,392,648,35.589334432585765,58.83134875590708,-43.211980810112074,57.097309795943396,6.45875733268368,-0.8530434212992838,,,,,,,,,,10,714,699,64.82343057363836,63.461593796881246,4.337711579908556,62.76308202629922,-3.9402481840907138,-14.501738162062207
95,3246.1,9,377,669,34.22749765582866,60.73792024336703,-43.118389188153515,57.26626572172766,-13.130278208392008,7.038487691646448,,,,,,,,,,11,715,721,64.91421969208884,65.45895440279168,4.130874607976178,62.504097166020756,10.29606679036898,21.38594798205152
96,3313.4,10,345,710,31.322245865413493,64.46027409983647,-41.198121286370494,55.76478790173734,14.963742658912887,2.247456248806278,,,,,,,,,,10,718,768,65.18658704744026,69.72604296996394,4.366441687661539,60.33873611954486,15.000586203975594,-19.248120613310128
97,3347.4,10,329,732,29.86961997020591,66.45763470574688,-42.62068054649446,58.54908118980037,2.3864223773777855,22.56989299283208,,,,,,,,,,10,720,790,65.3681652843412,71.72340357587437,4.846087119997287,63.16994521977923,11.544968305088917,20.587948984500613
98,3378.2,10,313,753,28.41699407499833,68.36420619320684,-42.767204589322525,59.56509361716878,18.447228985545483,27.765871058408262,,,,,,,,,,11,722,814,65.54974352124215,73.90234241868575,5.697887852910076,64.81811163564082,13.428584911885348,13.648336190848672
99,3419.0,10,298,775,27.05515729824122,70.36156679911727,-42.27841442738576,60.17208057541341,-35.42384002662639,81.22399590414962,,,,,,,,,,11,724,837,65.7313217581431,75.99049214304665,5.964555382675857,64.31614653129456,15.266718625841035,94.57786326008484
100,3447.8,10,282,798,25.602531403033638,72.44971652347816,-41.60058358527152,60.857932885347616,17.93423422068859,23.423168671455556,,,,,,,,,,10,726,861,65.91289999504404,78.16943098585801,6.89428277713524,65.43292027802755,29.25574199646388,24.491235442756672
101,3478.0,10,267,820,24.24069462627653,74.44707712938859,-40.917409160727004,60.46594759676353,18.622819683703433,-9.712685094585332,,,,,,,,,,10,729,886,66.18526735039546,80.43915894711986,6.364788661699976,64.55805276132699,-0.06383924475309281,-18.859936878500637
102,3514.0,10,252,842,22.87885784951942,76.44443773529902,-41.71751761613453,61.15672125575392,47.232193947705184,-60.49471842329658,,,,,,,,,,10,731,909,66.36684558729641,82.52730867148077,6.911532105674746,65.7851030747109,4.669633437293467,-63.65246234605635
103,3545.9,10,238,865,21.607810191212785,78.53258745965991,-40.49012074554287,59.22751656156343,4.705171278366527,-56.66305294840134,,,,,,,,,,10,735,933,66.7300020610983,84.70624751429214,7.3129105901582765,64.21832873835875,-20.721026134628236,-49.25355021683991
104,3577.9,10,223,886,20.245973414455676,80.43915894711986,-40.37978828101119,58.53406110047019,-7.859638908611883,-28.963721237613925,,,,,,,,,,10,736,956,66.82079117954878,86.79439723865303,6.804451109750423,54.021341996960665,8.865890256774033,-192.0852235692736
105,3615.6,9,208,907,18.884136637698568,82.34573043457982,-40.48049770383384,58.16595534255863,-22.881408272495158,1.6213736753579886,,,,,,,,,,10,739,979,67.0931585349002,88.88254696301394,6.804479021733314,35.91501913460968,-6.7769776093688545,-524.3413160023931
106,3647.4,9,193,928,17.52229986094146,84.25230192203976,-40.44779311669985,56.8145872676029,-3.8711293307208714,9.117648141297439,,,,,,,,,,10,742,1002,67.36552589025163,90.97069668737484,5.895672131460125,17.696920564916013,-7.204854824941246,-867.4244433485344
107,3678.1,9,178,949,16.160463084184354,86.15887340949972,-39.014544526201284,53.073086081230606,35.11001325611497,-80.03777615239792,,,,,,,,,,9,744,1005,67.54710412715258,91.24306404272626,6.349369858147124,2.5971605657876538,-17.94934837260835,-834.3455435200099
108,3713.8,9,163,970,14.798626307427243,88.06544489695968,-37.18453279748985,38.83355035160207,90.00900310638512,-395.35670954005303,,,,,,,,,,10,746,990,67.72868236405353,89.88122726596914,6.86383580554112,-13.761454840979495,7.985873409935117,-487.39949816438974
109,3745.7,9,149,990,13.52757864912061,89.88122726596914,-33.97461245925238,24.41838200658634,135.57368594206346,-668.2469515190525,,,,,,,,,,10,748,975,67.91026060095447,88.51939048921204,7.284329195903956,-30.98466892211778,35.45830476276088,-123.04533258298002
110,3778.0,9,137,1003,12.438109227714923,91.06148580582531,-29.98268218962691,8.669726811510813,145.70805154016853,-808.9183653835331,,,,,,,,,,10,750,962,68.09183883785542,87.33913194935587,7.7186674004291485,-38.6051514019443,45.36271258245862,9.47443305490626
