frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
156,5216.8,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,541,454,33.89067002637739,28.440599245795443,5.926513265698037,12.660003889038297,-28.98508760908221,18.602178575969784,16,904,496,56.63062052466758,31.071667898490176,-0.02923985935971226,0.029239859359710543,-12.71298233030864,12.71298233030792,15,569,664,35.64471579484054,41.59594250926911,-26.64156389976388,17.206481314329626,-63.21924143712231,-61.82375797891032
157,5249.3,13,456,492,28.565888229257098,30.821089931566867,0.30903793055544343,0.0,6.1807586111088675,0.0,17,545,461,34.141247993300695,28.879110687911233,4.6970338213778176,13.40597302515417,-43.87720538026197,5.012595233609727,16,904,496,56.63062052466758,31.071667898490176,0.0,0.0,0.0,0.0,15,554,672,34.70504841887814,42.09709844311572,-27.424434196596835,14.995864396510388,-34.80385173915661,-63.420764108588166
158,5281.6,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3373944776694367,0.0,6.420446768210056,17,546,468,34.203892485031524,29.317622130027022,3.8416275907252975,13.368878762592237,-27.734375192837778,-4.868787891781184,16,904,496,56.63062052466758,31.071667898490176,0.3373944776694367,0.0,-6.420446768210056,0.0,15,539,680,33.765381042915735,42.59825437696234,-28.217623772223764,13.056525554542093,-7.471176401069867,-78.32211990030126
159,5313.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,548,475,34.329181468493175,29.756133572142808,2.911895638610736,14.279472534679394,-33.17197686694459,14.788927519722977,16,903,497,56.56797603293675,31.134312390221,-0.3279884941055602,0.32798849410554165,6.553216665445794,-6.553216665445423,15,523,686,32.763069175222505,42.9741213273473,-30.178887135716938,10.603615859617555,-9.715258273249951,-74.31779778834888
160,5350.2,13,457,492,28.628532720987923,30.821089931566867,0.003670091837357227,0.0,-12.23363945784994,0.0,17,549,483,34.391825960224004,30.257289505989426,1.245395376528047,13.926285873681232,-24.539810374936888,5.30084081251649,16,904,496,56.63062052466758,31.071667898490176,-0.3076787522946632,0.3076787522946457,-6.09868686411624,6.098686864115893,14,507,691,31.76075730752927,43.287343786001436,-30.017333288937124,8.069379304570788,-16.591571300294376,-73.87329123213775
161,5386.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,550,490,34.45447045195483,30.695800948105212,0.11284033468310035,14.112364130141087,-43.22256593070582,19.01693951021799,16,904,496,56.63062052466758,31.071667898490176,-0.34156309593378603,0.34156309593376666,-6.499773471622984,6.499773471622615,15,491,695,30.75844543983604,43.537921752924746,-31.070073362435465,4.9488622761841,-46.80950086271147,-75.96262374114565
162,5413.9,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,550,499,34.45447045195483,31.259601373682656,-1.2705184579926494,14.117851719351867,-50.39274034790872,-18.018114639154103,16,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,15,474,697,29.693489080411982,43.6632107363864,-31.389356882644666,2.8001728861282915,-14.469951455575902,-81.59514873491396
163,5451.7,13,456,492,28.565888229257098,30.821089931566867,-0.3027067304737001,0.0,6.196657737435019,0.0,17,549,506,34.391825960224004,31.698112815798446,-2.2869837268599853,13.496494020495206,-45.06371875586179,-13.769645801403682,16,903,497,56.56797603293675,31.134312390221,0.02400523050629126,-0.024005230506289943,12.634331845415835,-12.634331845415119,15,457,698,28.628532720987923,43.725855228117226,-31.470934572685216,-0.1680366135440334,-12.050818527254252,-88.44032291790799
164,5482.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,547,513,34.26653697676235,32.136624257914235,-3.6781225619432028,13.976848724811866,-35.83818269549401,-21.84312106035808,15,903,497,56.56797603293675,31.134312390221,-0.3371601716840374,0.0408666109183466,6.591596709365393,-12.770815911985872,15,440,697,27.563576361563864,43.6632107363864,-32.00984679416925,-2.584908825054436,27.210472046574093,-81.15460464756117
165,5513.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,544,520,34.07860350156987,32.575135700030025,-4.682726621525497,12.833964708969516,-18.194358416570637,-7.788659438883112,16,903,497,56.56797603293675,31.134312390221,0.30918073620606923,-0.30918073620605174,6.214688164946116,-6.2146881649457635,15,423,695,26.498620002139806,43.537921752924746,-30.991525301093912,-5.271077708314534,22.46656616011359,-80.64104411820814
166,5549.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,542,526,33.953314518108215,32.951002650414985,-5.545489169918464,12.480403457097298,-21.64058918801711,-7.030570440109352,16,904,496,56.63062052466758,31.071667898490176,0.035346192887651055,-0.03534619288764902,-12.402172943033857,12.402172943033152,15,407,691,25.496308134446576,43.287343786001436,-30.317997672792426,-7.605848099803754,35.65239273181528,-63.81784466161575
167,5584.9,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,538,534,33.702736551184906,33.4521585842616,-6.228195280844063,12.40469378547679,-14.016611417915145,-8.893045886564558,15,903,496,56.56797603293675,31.071667898490176,0.0,-0.30193202173678385,0.0,6.068985361543394,15,390,686,24.431351775022517,42.9741213273473,-29.139829427691335,-10.342866409530592,28.89934938994483,-70.51612036663647
168,5614.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,535,540,33.514803075992425,33.828025534646564,-7.23736243287157,11.905852149274233,-32.54319493687629,-10.64455922437958,16,904,496,56.63062052466758,31.071667898490176,-0.010043839117039101,-0.30855429066229717,-12.554798896288839,6.227129983093821,15,375,680,23.491684399060112,42.59825437696234,-28.510325532302335,-12.911865734197487,26.81247592114883,-71.1124419966458
169,5652.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,531,546,33.26422510906912,34.203892485031524,-7.931599401490654,11.258963162024465,-24.512413356899263,-16.59496718218903,16,903,497,56.56797603293675,31.134312390221,0.006514474712552733,-0.006514474712552334,11.844499477364645,-11.844499477363973,15,360,673,22.552017023097708,42.15974293484655,-26.781771952084217,-14.657986144396352,32.74655737859456,-72.58714652972975
170,5684.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,527,553,33.013647142145814,34.64240392714731,-9.283281058840279,10.796961736086345,-47.39214793879272,-23.42317621173579,16,903,496,56.56797603293675,31.071667898490176,0.0,0.0,0.0,0.0,15,346,664,21.67499413886613,41.59594250926911,-26.39120268907015,-17.590023795290467,26.349429275807687,-75.15538487476815
171,5713.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,521,558,32.63778019176085,34.955626385801445,-10.032722641723032,10.06546265613567,-23.87174368777514,-26.49750925470362,16,903,496,56.56797603293675,31.071667898490176,-0.3181266470806334,0.0,6.337184204793459,0.0,15,332,654,20.797971254634554,40.96949759196084,-24.83734498965544,-19.119250345807394,47.31427569634696,-54.162726754311656
172,5755.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,516,563,32.324557733106715,35.26884884445558,-11.336127045630102,9.148850753748416,-42.047266880431046,-24.658452334449148,16,904,496,56.63062052466758,31.071667898490176,0.2933968157963073,-0.2933968157962906,-6.235851557838662,6.235851557838307,15,319,643,19.983592862133804,40.28040818292174,-23.12554914154519,-21.978736610391625,38.7338494745632,-70.53602973606229
173,5781.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,509,568,31.886046290990926,35.582071303109714,-12.001760465472605,7.966490249312251,-8.486154355807942,-34.75712156368225,16,903,496,56.56797603293675,31.071667898490176,0.0,0.30524652078722636,0.0,6.27433752902828,15,307,631,19.23185896136388,39.52867428215182,-21.323367689786373,-23.02071592265719,77.81984100751745,-36.4724080824099
174,5813.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,503,572,31.510179340605966,35.83264927003302,-12.195134137413639,7.183554872428696,-19.204182521200863,-30.911012333084415,16,903,496,56.56797603293675,31.071667898490176,0.31384765318239805,0.0,6.251945282517855,0.0,15,296,619,18.54276955232478,38.77694038138189,-19.054858170726725,-24.706611724493015,67.8747047603997,-57.13929274141718
175,5849.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,496,575,31.071667898490176,36.020582745225504,-13.237315282474553,6.545362137511223,1.6394403800174406,-30.67605598090075,16,904,496,56.63062052466758,31.071667898490176,-0.303701528689902,0.0,-6.454867772367776,0.0,15,287,605,17.97896912674734,37.89991749715031,-17.656766719156533,-26.699776833020074,77.4995707674919,-29.804888917040316
176,5882.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,489,578,30.633156456374387,36.208516220417984,-12.821150783187134,4.986939658586572,-7.771590043289837,-24.360945712620797,16,903,497,56.56797603293675,31.134312390221,0.0,0.3088758681243772,0.0,-6.202326669164177,15,279,591,17.477813192900722,37.02289461291874,-14.343067239510875,-26.907755551269446,60.678183799535816,-40.651394072595046
177,5913.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,482,581,30.194645014258597,36.39644969561047,-13.461528619369592,4.071423614627905,-6.1237071179181495,-31.331612822931433,16,904,496,56.63062052466758,31.071667898490176,0.0006258190982065613,0.0,-12.516381964201686,0.0,15,271,575,16.976657259054107,36.020582745225504,-12.213019205687301,-28.488074739529445,68.96207454038878,-18.48996755931129
178,5949.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,475,583,29.756133572142808,36.52173867907212,-14.087034964407046,2.819785105454641,-18.63383401866733,-43.835484660230854,16,903,496,56.56797603293675,31.071667898490176,-0.0006258190982122902,0.0,12.516381964201567,0.0,14,265,560,16.600790308669147,35.0809153692631,-10.02186954076127,-29.426960076183807,75.19837280041328,-24.73877594623446
179,5982.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,468,584,29.317622130027022,36.58438317080295,-14.159680227054718,1.885934575232323,-19.10651123919169,-37.90823266798639,16,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,15,261,545,16.350212341745838,34.141247993300695,-7.547531029132296,-30.206559272076134,75.77836660967208,-25.58964449782011
180,6013.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,460,585,28.816466196180404,36.64702766253377,-14.117932731852404,0.3027011136398671,-6.991260164455853,-43.967538045960836,15,903,496,56.56797603293675,31.071667898490176,-0.31212610005871144,0.31526776219829666,6.267592370656833,6.299056187778189,15,257,528,16.099634374822532,33.076291633876636,-4.685033163020115,-30.74858257487243,81.44723700141392,-26.67502415583356
181,6049.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,451,584,28.252665770602963,36.58438317080295,-14.348380757746666,-1.2342694753194936,13.412139846047616,-37.164606863727585,16,904,496,56.63062052466758,31.071667898490176,0.0043459659597910715,0.0,-12.417045599406299,0.0,15,255,511,15.974345391360877,32.01133527445258,-2.2110366818366485,-30.868684503691888,80.8622237814967,-4.066906921059495
182,6081.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,444,584,27.814154328487174,36.58438317080295,-14.39598495229785,-2.1610386251238975,14.356667515711667,-43.437962314048185,16,903,497,56.56797603293675,31.134312390221,0.0,-0.3087198035891207,0.0,-6.205423187721019,15,255,495,15.974345391360877,31.009023406759347,-0.04871849679949126,-31.277967832241867,74.95153353772095,4.053794042227623
183,6113.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,437,582,27.375642886371384,36.45909418734129,-13.781090552126761,-3.4297833058738094,13.755159355733802,-30.981948289654895,16,903,497,56.56797603293675,31.134312390221,0.0,0.3158948346583702,0.0,-6.286464371310848,14,256,477,16.036989883091703,29.881422555604463,3.0969910179523383,-31.3134917292068,74.81830880124522,15.331466839882468
184,6150.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,18,429,579,26.87448695252477,36.27116071214881,-13.116470128922304,-4.70404440255539,11.03053136078494,-31.680133756032138,16,903,496,56.56797603293675,31.071667898490176,0.006856774779092746,0.0,12.466863234709903,0.0,15,258,461,16.162278866553358,28.879110687911233,5.66542360740372,-30.93012788562087,75.41675021136749,2.847792200246231
185,6182.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,422,577,26.43597551040898,36.14587172868716,-13.14085890878537,-5.654595646381158,10.54662699842507,-25.87864525058049,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.3084072065589749,0.0,6.211625509747722,14,261,445,16.350212341745838,27.876798820218,8.206343603841649,-30.674521202719728,88.83938115754096,7.919353368926063
186,6213.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.31494698928302467,0.0,6.267601776776609,17,416,574,26.06010856002402,35.95793825349468,-12.506066688994421,-6.578910438819025,11.618449860830212,-31.68724838587178,16,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,14,267,428,16.7260792921308,26.81184246079394,10.660105173451647,-29.075839944559306,75.69142563655195,29.198916934196973
187,6249.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,409,569,25.62159711790823,35.64471579484054,-11.922272722384266,-7.21214403781976,12.9252842167084,-18.63279774375473,16,904,496,56.63062052466758,31.071667898490176,0.0018849897210893851,0.0,-12.566598140587605,0.0,14,273,412,17.101946242515762,25.80953059310071,13.163855450406457,-28.240037220455047,75.0031463383366,51.11591221632011
188,6281.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,402,566,25.18308567579244,35.45678231964806,-11.028215449074201,-8.185059339843352,32.00409726564671,-25.087390871518004,15,903,496,56.56797603293675,31.071667898490176,0.0,0.314006050792963,0.0,6.3243917581664135,14,281,397,17.603102176362377,24.869863217138306,15.738306210968751,-27.409735230156997,62.86177910685164,57.83665816305225
189,6313.6,13,456,493,28.565888229257098,30.883734423297696,0.0,0.31353536442948804,0.0,-6.295890851997786,17,397,561,24.869863217138306,35.14355986099393,-10.67910902668496,-9.427488453778075,24.99392814136331,-25.3984833768345,16,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,14,290,384,18.16690260193982,24.055484824637556,17.284779200597733,-25.757796694626716,57.06757290344949,37.29493576986289
190,6349.8,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,391,556,24.493996266753346,34.830337402339794,-9.655604594188768,-9.603246857737247,32.408078347201496,-29.189258654595026,16,903,496,56.56797603293675,31.071667898490176,-0.010471547290304545,0.305390862676228,12.319467400359724,6.107817253524559,14,300,371,18.79334751924809,23.241106432136807,19.216965262764784,-23.63903900229634,46.05904990883,40.90405214685398
191,6381.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,387,551,24.243418299830036,34.51711494368566,-8.782932422352026,-10.964542157572899,13.081907287007216,-30.725517115018896,16,903,497,56.56797603293675,31.134312390221,0.0,0.003766232097898682,0.0,-12.554106993007041,14,311,358,19.482436928287186,22.426728039636053,20.994108714336882,-22.274638937629916,42.67642377202613,45.27772522102526
192,6413.2,13,456,493,28.565888229257098,30.883734423297696,0.0,-0.3121261000587057,0.0,-6.267592370656775,17,382,544,23.9301958411759,34.07860350156987,-8.162403533620283,-11.289947858486498,25.54232673945381,-12.000299850242483,16,903,497,56.56797603293675,31.134312390221,0.3121261000587057,-0.312126100058688,6.267592370656775,-6.26759237065642,14,322,346,20.171526337326284,21.67499413886613,22.8857384927524,-20.719705765179235,55.40148918801036,63.87154875719542
193,6451.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,378,538,23.679617874252592,33.702736551184906,-6.857063004182954,-12.269752713540294,22.627154494604213,-23.249401243203472,16,904,497,56.63062052466758,31.134312390221,0.3024373753691923,-0.022604527340104714,-6.165899599779636,-12.558070744504567,14,335,336,20.985904729827034,21.04854922155786,23.912026149002156,-18.711355705653567,46.2725309414627,56.00220737414465
194,6481.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,374,531,23.429039907329287,33.26422510906912,-6.567987674533492,-12.829942315202782,31.128566721346843,-6.508018965417949,16,903,496,56.56797603293675,31.071667898490176,0.0,0.0012503890565023297,0.0,12.503890565035059,14,348,326,21.800283122327784,20.42210430424959,25.35010042937182,-16.577362064963616,44.26951864384101,68.44037602979938
195,6513.3,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3135334963614794,0.0,6.23947256440755,17,371,525,23.241106432136807,32.888358158684156,-5.315124504456387,-12.800075260628752,31.346365151932496,-18.17207581693531,16,904,496,56.63062052466758,31.071667898490176,0.3135334963614794,-0.31353349636146166,-6.23947256440755,6.239472564407197,14,363,318,22.739950498290188,19.920948370402975,26.54075101034189,-14.377706031561802,17.625733940650434,62.84173263376186
196,6549.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,369,517,23.115817448675152,32.387202224837544,-4.453152516490383,-13.29042210110816,26.382233633684503,2.4406471643480088,16,904,496,56.63062052466758,31.071667898490176,-0.31068566742471654,-0.011505908060500891,-6.334060497955462,12.784342289450617,14,376,311,23.55432889079094,19.482436928287186,27.81208096385467,-12.40438873107605,33.23928995257389,72.58019781601831
197,6581.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,366,510,22.927883973482672,31.948690782721755,-3.131289171011253,-13.17516538873301,37.605403349097934,-0.39644250518650925,16,903,497,56.56797603293675,31.134312390221,0.0,0.31275191915690037,0.0,-6.2738599630271,14,392,305,24.55664075848417,19.106569977902225,28.86365606904777,-9.714159391075018,26.001594149677942,68.8236774479726
198,6613.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,365,503,22.865239481751843,31.510179340605966,-1.8643860708164677,-13.754526213437423,37.32504646279228,-0.8219729951774623,16,904,496,56.63062052466758,31.071667898490176,-0.3144747251716966,0.3144747251716788,-6.258203486003911,6.2582034860035565,14,407,300,25.496308134446576,18.79334751924809,29.08142605273331,-7.4800065634794946,32.934963420372675,74.42591847235374
199,6649.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,364,496,22.802594990021017,31.071667898490176,-0.9474888917783995,-13.453967645070572,43.801222316505616,-5.7148322286605655,16,903,497,56.56797603293675,31.134312390221,-0.31416244019255,0.3141624401925322,6.264455437538374,-6.264455437538019,14,423,297,26.498620002139806,18.60541404405561,30.348717418656694,-5.333259126471994,17.54422265607543,68.98395843231165
200,6681.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,364,489,22.802594990021017,30.633156456374387,0.6130048178585563,-13.770857096174069,37.50581006855134,-11.55324069322996,16,903,497,56.56797603293675,31.134312390221,0.0,-0.3108831951336707,0.0,-6.236373021738641,14,440,295,27.563576361563864,18.480125060593956,30.365947665777583,-3.152639813380702,4.134646506888037,62.80158990798177
201,6713.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,365,481,22.865239481751843,30.132000522527772,1.7204316229465584,-13.410395369819403,34.443075534465756,7.711479373916538,16,903,497,56.56797603293675,31.134312390221,-0.03608621825203325,0.03608621825203121,11.831546967879069,-11.831546967878397,14,456,294,28.565888229257098,18.417480568863127,29.868607869143215,-0.7899945171610462,-17.175567696450443,59.50825662911715
202,6749.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,366,474,22.927883973482672,29.693489080411982,2.899294213736325,-13.301911423219117,32.904323157367116,8.746860580633665,15,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,14,473,294,29.630844588681157,18.417480568863127,29.668273691319783,1.2844904757229225,-31.112392692703764,62.97515626748705
203,6781.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,368,466,23.053172956944323,29.192333146565367,4.174202656974626,-13.143934618007098,33.43438592977635,24.041736274245313,16,903,496,56.56797603293675,31.071667898490176,0.28953948425593146,-0.3197019536038479,5.7677188098790815,6.060700542253041,14,489,295,30.633156456374387,18.480125060593956,29.273751486617225,3.764013295326978,-25.89154250609819,74.98034452842545
204,6819.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,371,459,23.241106432136807,28.753821704449578,4.9972626382030745,-12.081414184041382,27.383924753393035,17.363637338876334,16,904,496,56.63062052466758,31.071667898490176,0.003877132518573433,0.28871109354565033,-11.077521481641208,16.59805404889008,14,505,298,31.63546832406762,18.668058535786436,27.9858609695104,6.15986127742279,-18.347958711715844,71.62109798567221
205,6857.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,374,452,23.429039907329287,28.31531026233379,6.9081404746514785,-12.508142806848815,41.748307399712346,6.034677899260318,15,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,14,521,302,32.63778019176085,18.918636502709745,29.018742625539655,9.832869938738373,19.01684211951688,96.21254323000785
206,6887.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,378,446,23.679617874252592,27.93944331194883,7.373705977442851,-11.932432845720575,27.219705453507533,-1.0748780318468025,16,904,496,56.63062052466758,31.071667898490176,-0.07193589614068835,0.35187238864563086,-12.6203326562605,6.670566609395846,14,536,308,33.577447567723254,19.294503453094705,27.935655470849607,11.732239341414074,0.5247933920200958,76.07607340687497
207,6926.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,382,440,23.9301958411759,27.563576361563864,8.431532392178879,-12.12379338558178,36.98851674568493,-18.157999129699196,16,903,498,56.56797603293675,31.19695688195183,-0.26419888733714336,-0.2609371726786467,6.052666376566846,-26.900739451407382,14,551,315,34.51711494368566,19.733014895210495,27.93984776456647,15.14740287399563,17.4854806434134,96.84266202506548
208,6949.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,387,434,24.243418299830036,27.187709411178904,9.408886358381089,-11.175575324130612,12.497807214813001,22.871341248639958,15,903,497,56.56797603293675,31.134312390221,0.3009684404645347,-0.30096844046451765,6.528599576237207,-6.528599576236838,14,565,323,35.394137827917234,20.23417082905711,26.68269519578305,16.148178429619126,-69.69032215762104,40.77896416436886
209,6981.2,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,391,428,24.493996266753346,26.81184246079394,9.847213421998013,-10.381607413760841,25.352184972744915,34.036098689864744,16,903,497,56.56797603293675,31.134312390221,-0.3451263770403145,0.04731690368063127,6.813946239690304,-13.143584355729564,14,578,331,36.208516220417984,20.735326762903725,24.918639403281176,18.06342876615576,-64.64840800558962,58.486932432481474
210,7013.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,396,422,24.80721872540748,26.43597551040898,10.90533010207383,-10.1062151748943,19.684970308036615,64.37972216950394,15,903,496,56.56797603293675,31.071667898490176,0.29153685845111954,-0.47505311176357945,6.678965829349804,21.995448750721646,14,591,342,37.02289461291874,21.424416171942823,24.66097887472906,20.552754643686995,-92.60275188825653,26.99128458871126
211,7049.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,403,418,25.245730167523266,26.18539754348567,10.960928641857496,-8.147558885854153,18.574110372302037,37.7496084666041,16,904,496,56.63062052466758,31.071667898490176,0.0012528910875008186,-0.0012528910875007643,-12.528910875076692,12.528910875075981,14,602,352,37.71198402195783,22.050861089251093,20.990331820484712,21.29290533134065,-44.270906577079764,62.218571405631046
212,7082.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.3209876343373341,0.0,6.337366916827908,17,409,414,25.62159711790823,25.934819576562365,11.91586761517082,-7.163644764477075,15.489951121486115,29.4972211380476,16,903,496,56.56797603293675,31.071667898490176,0.0,0.01564791609152508,0.0,12.518332873220062,14,613,365,38.40107343099693,22.865239481751843,19.032568631373334,23.22105579385006,-51.56226863622345,43.341834155757255
213,7113.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,415,411,25.99746406829319,25.746886101369885,12.530176295074654,-5.635509749619185,12.779489092579142,24.945061552276222,16,904,497,56.63062052466758,31.134312390221,-0.0012528910875122027,0.3125966395559154,-12.528910875076692,-6.25819098210043,14,623,377,39.0275183483052,23.616973382521767,17.221631670588494,24.43641220212497,-56.035553888777144,50.60427102443476
214,7149.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,422,408,26.43597551040898,25.5589526261774,12.836648093430247,-5.0078056748896005,18.902801747033823,24.982723420799942,16,903,497,56.56797603293675,31.134312390221,0.0006258190982065613,-0.0006258190982065613,12.516381964201686,-12.516381964200976,14,632,391,39.59131877388264,24.493996266753346,15.650175007902781,25.986049359379244,-62.425533234747775,31.550540043691942
215,7181.3,13,456,493,28.565888229257098,30.883734423297696,0.0,0.015036843320834879,0.0,-12.530702767364318,17,429,405,26.87448695252477,25.37101915098492,13.144095704669677,-4.416451202638512,9.372965669988739,26.11398456718633,16,903,497,56.56797603293675,31.134312390221,0.0,0.015036843320834065,0.0,-12.530702767363605,14,639,405,40.02983021599843,25.37101915098492,13.54011102264832,26.59398566739299,-59.621083767116694,24.936098507055135
216,7213.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,436,404,27.31299839464056,25.308374659254095,13.758195093132906,-3.4450137931102907,11.805471829508123,18.90871135080491,16,903,497,56.56797603293675,31.134312390221,-0.31431866063643726,-0.3111957921638165,6.261327901124215,-6.230145989265617,14,646,420,40.46834165811422,26.310686526947325,11.27487449276751,27.830708846902233,-63.01864386539719,17.349615757893098
217,7249.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,444,402,27.814154328487174,25.18308567579244,14.080332620846157,-2.1934971883661647,5.9708888012843655,31.30344630966877,16,904,496,56.63062052466758,31.071667898490176,0.0012503890565080957,-0.0012503890565080417,-12.503890565035654,12.503890565034945,14,652,435,40.84420860849918,27.25035390290973,9.08127217638544,28.47295022083904,-68.95252339559903,18.187477185504022
218,7282.5,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3075075584242119,0.0,6.1563074759602205,17,451,400,28.252665770602963,25.057796692330786,14.023111398654281,-0.9064121300930168,7.998885989785995,43.25437655031372,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.30750755842419447,0.0,6.1563074759598715,14,656,450,41.09478657542249,28.190021278872134,6.805442648281413,28.984856017760762,-73.4751291650359,22.314303674126165
219,7314.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,459,400,28.753821704449578,25.057796692330786,14.038855218561801,2.2282938913559767e-14,-6.214632677538133,49.71706142031649,16,903,496,56.56797603293675,31.071667898490176,0.0,5.624299485393691e-15,0.0,12.429265355078769,14,659,466,41.28272005061497,29.192333146565367,4.367643845774757,29.637583239186036,-74.57559213047365,18.643898032620847
220,7349.6,13,456,492,28.565888229257098,30.821089931566867,,,,,18,467,401,29.254977638296193,25.120441184061615,,,,,16,903,497,56.56797603293675,31.134312390221,,,,,14,661,482,41.40800903407663,30.194645014258597,,,,
