frame_no,timestamp,position_px_x-darkorange,position_px_y-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,position_px_x-hotpink,position_px_y-hotpink,position_px_x-yellowneon,position_px_y-yellowneon
175,5845.8,386.0,867.0,12.220941656381386,21.84749346392203,12.664830522223284,12.999342182706238,-89.36575499884863,-13.97048233553575,1027.0,860.0,119.0,345.0
177,5915.4,386.0,868.0,12.562308741755167,22.871594720043376,13.14997194049212,11.272673975866216,126.53177852215912,-17.976703853763613,1027.0,860.0,118.0,346.0
178,5945.7,386.0,868.0,13.04022266127846,23.07641497126765,15.57106792753213,12.439503314029418,147.54868603606303,2.762496976640377,1027.0,860.0,119.0,346.0
179,5978.0,386.0,867.0,13.654683414951268,23.417782056641425,20.59270422071398,13.42861603803646,150.12288405031222,46.57011631225985,1027.0,860.0,119.0,346.0
180,6014.0,385.0,867.0,14.473964419848343,23.89569597616472,25.731796839589503,14.064162363510588,128.67765147981518,74.59918636176282,1027.0,860.0,118.0,346.0
181,6048.8,386.0,867.0,15.429792258894931,24.373609895688016,30.455943835150624,16.97877198072959,141.1976943251094,85.29315126196595,1027.0,860.0,119.0,346.0
182,6077.7,385.0,867.0,16.45389351501628,24.98807064936082,34.146525572934074,19.122163777552185,121.7692193041537,67.64347926478614,1027.0,860.0,118.0,347.0
183,6113.8,386.0,868.0,17.682815022361893,25.670804820108387,37.844295622685166,20.79789935426531,114.05779507520768,60.34544271147795,1027.0,860.0,118.0,346.0
184,6145.8,386.0,868.0,19.04828336385702,26.421812407930705,41.72042303943476,23.451164160331995,91.05960885600705,48.15823388447552,1027.0,860.0,118.0,346.0
185,6177.8,385.0,867.0,20.482025122426904,27.24109341282778,45.015439829509766,25.235928389270622,95.39190470335168,54.50965983048683,1027.0,860.0,118.0,346.0
186,6214.1,386.0,867.0,22.052313715146298,28.06037441772486,47.8481218409179,26.805624646226097,85.42029501916338,59.44967776630416,1027.0,860.0,118.0,345.0
187,6246.1,386.0,867.0,23.69087572494045,29.016202256771447,51.17339576993736,28.65731967067465,97.43436383596844,55.65344129683335,1027.0,860.0,118.0,346.0
188,6277.9,386.0,868.0,25.46598456888412,30.04030351289279,53.14467086319416,29.75092212814381,67.03029377186188,35.700005281865025,1028.0,860.0,118.0,346.0
189,6314.9,386.0,868.0,27.309366829902537,31.064404769014136,57.30021950907153,32.20921846492484,102.12132538071134,47.76448530311592,1027.0,860.0,118.0,346.0
190,6346.0,386.0,867.0,29.289295925070476,32.15677944221024,60.71892461197621,34.11161745658592,93.66731468332895,53.541709572261546,1027.0,860.0,118.0,346.0
191,6381.6,385.0,867.0,31.33749843731316,33.3174275324811,64.7147597079918,36.14547290542218,156.11510342770575,87.62787856149723,1027.0,860.0,118.0,346.0
192,6415.5,386.0,867.0,33.590521200780124,34.54634903982671,67.30741312619537,37.58585553576928,96.8288459338776,59.12690775542144,1027.0,860.0,118.0,346.0
193,6446.2,386.0,868.0,35.84354396424708,35.84354396424708,70.4625461297767,39.67821783431122,100.81614874582256,57.56807840628763,1027.0,860.0,118.0,346.0
194,6478.0,386.0,868.0,38.30138697893831,37.209012305742206,75.31945919668132,42.3366903213486,63.89940878576992,40.82061554486021,1027.0,860.0,118.0,347.0
195,6514.9,386.0,868.0,40.75922999362954,38.57448064723734,77.97537100938024,43.818042880768985,117.81819396923954,66.26921588642416,1028.0,860.0,118.0,346.0
196,6545.7,386.0,867.0,43.35361984247028,40.07649582288197,81.3726380300561,45.81512311790367,118.48218090803462,65.78680166592244,1028.0,860.0,118.0,347.0
197,6578.0,386.0,867.0,46.15282994253529,41.64678441560137,84.65903717269785,47.79139195232943,122.89215073456104,68.27341707475647,1027.0,860.0,119.0,345.0
198,6613.5,385.0,867.0,49.02031345967506,43.21707300832077,89.49114937949422,50.738744585709085,115.767574187229,74.11012904136615,1027.0,860.0,119.0,346.0
199,6645.8,386.0,868.0,52.09261722803909,44.99218185226443,93.152484956351,52.54769552453004,116.87939604091368,68.7301295354033,1028.0,860.0,118.0,346.0
200,6678.0,386.0,868.0,55.23319441347788,46.76729069620809,97.0029499266822,54.991380860504655,123.9861043451256,75.72636108874768,1027.0,860.0,119.0,346.0
201,6713.8,385.0,867.0,58.57859185014095,48.67894637430128,99.14722037969926,53.82709000674004,76.77621445095754,-12.52796710655092,1027.0,861.0,118.0,346.0
278,9277.9,385.0,867.0,9.763098641690156,20.823392207800683,8.874196501117545,12.96378236988632,-13.477186007742114,-81.66874317356529,1026.0,860.0,118.0,346.0
280,9346.0,385.0,867.0,10.241012561213452,21.50612637854825,8.311345233164538,8.846199749929143,25.372505487282197,-81.31228700278957,1027.0,860.0,118.0,346.0
281,9377.8,385.0,867.0,10.582379646587231,21.71094662977252,8.533511467862402,6.831451771293614,6.656664821452958,-41.10063817964246,1027.0,860.0,118.0,345.0
282,9413.6,385.0,867.0,10.85547331488626,21.84749346392203,9.14322341391468,5.090555674707494,4.833950677602873,-7.778387485367021,1027.0,860.0,118.0,346.0
283,9445.8,385.0,868.0,11.19684040026004,21.984040298071545,10.249916163902398,5.465983458530813,13.476611361172235,13.572481563944796,1027.0,860.0,118.0,345.0
284,9477.9,385.0,867.0,11.469934068559066,22.18886054929581,10.912833898062916,5.79744300834592,40.882244872862834,20.44112243643186,1027.0,860.0,118.0,345.0
285,9515.4,385.0,867.0,11.811301153932847,22.325407383445324,12.37671523439115,6.893976577321856,58.69241121780964,43.20905354851782,1027.0,861.0,118.0,346.0
286,9545.8,385.0,867.0,12.28921507345614,22.59850105174435,14.326849356844178,8.186673625036853,68.0620524976634,40.84132176617604,1027.0,860.0,118.0,346.0
287,9578.0,385.0,867.0,12.767128992979435,22.871594720043376,17.05130296572329,9.20770360149059,81.7644897457257,47.69595235167317,1027.0,860.0,118.0,345.0
288,9613.8,385.0,867.0,13.313316329577487,23.21296180541716,19.898387359380497,11.326525611874557,94.18710351774672,46.88340650336665,1027.0,860.0,118.0,345.0
289,9645.9,385.0,868.0,14.064323917399808,23.62260230786569,22.523753763660523,12.62666351206238,95.71226132484033,47.86976488768035,1027.0,861.0,118.0,345.0
290,9678.1,385.0,867.0,14.883604922296882,24.032242810314237,25.935720339240827,14.674525509529191,95.7463468879907,61.53125859814867,1027.0,860.0,118.0,345.0
291,9713.7,385.0,868.0,15.771159344268716,24.57843014691228,29.290139950882764,16.347668486628002,93.83597138720076,53.63997437257668,1027.0,860.0,118.0,345.0
292,9745.9,385.0,867.0,16.795260600390062,25.12461748351033,32.45123802978853,18.10459071690991,102.83742399771958,61.68877920927017,1027.0,861.0,118.0,345.0
293,9778.1,385.0,867.0,17.95590869066092,25.807351654257896,35.59390328715988,20.00568972602956,97.4173120703903,45.09202573185854,1027.0,861.0,118.0,345.0
294,9814.1,385.0,867.0,19.184830198006534,26.490085825005465,39.249363300763015,21.84241292195366,104.55493199686892,55.817086092078405,1027.0,861.0,118.0,346.0
295,9845.8,385.0,867.0,20.55029853950166,27.24109341282778,42.68712752318744,23.904928096502637,102.08528858283994,54.43409125304694,1027.0,860.0,118.0,346.0
296,9879.2,385.0,867.0,22.052313715146298,28.06037441772486,45.51045372653572,25.32736613687065,98.75579256612414,60.1834720098047,1027.0,860.0,118.0,346.0
297,9913.9,385.0,867.0,23.62260230786569,28.94792883969669,48.85556215969973,27.331285497405084,87.95406317220466,54.18036030975444,1027.0,860.0,118.0,345.0
298,9945.8,385.0,868.0,25.329437734734604,29.90375667874328,51.827888023656136,28.98250330044702,80.72992142653408,47.11741282584083,1027.0,861.0,118.0,346.0
299,9978.1,385.0,868.0,27.03627316160351,30.859584517789862,55.27525805635828,30.90041125774331,98.71244463959027,52.51713710794407,1027.0,861.0,118.0,346.0
300,10013.9,385.0,867.0,28.94792883969669,31.95195919098597,57.724368480019386,32.790384093470145,89.42206323418836,55.00161161154668,1027.0,860.0,118.0,345.0
301,10046.0,385.0,867.0,30.927857934864623,33.04433386418207,61.12567922857946,33.80517013244122,104.85473336235336,49.14340218402269,1027.0,860.0,118.0,347.0
302,10077.9,385.0,868.0,33.04433386418207,34.204981954452926,64.6108833770216,35.895011296918966,88.37423513322304,47.575048045877445,1027.0,860.0,118.0,345.0
303,10113.8,385.0,868.0,35.16080979349952,35.5021768788733,67.27786534052503,37.56713252372296,101.83913517433388,40.62898759271405,1027.0,860.0,118.0,346.0
304,10145.8,385.0,867.0,37.55037939111599,36.66282496914416,70.22810066223359,39.20030416626469,77.55852182109713,58.9755163294745,1027.0,861.0,118.0,345.0
305,10177.8,385.0,867.0,39.93994898873246,38.028293310639285,73.42623321244776,41.32302567498927,88.10924505548962,61.09390847204682,1027.0,860.0,118.0,346.0
306,10213.8,385.0,867.0,42.39779200342369,39.462035069209165,76.50861815946844,42.69532853424705,82.77592120453423,61.93493261776768,1027.0,860.0,118.0,346.0
307,10246.2,385.0,867.0,44.99218185226443,40.89577682777905,79.2379318818104,45.08374507000865,101.92018773222333,58.22450167339158,1027.0,860.0,118.0,346.0
308,10277.8,385.0,868.0,47.723118535254685,42.466065420498445,82.65698603139111,46.79310141954828,96.50581132337734,48.307606419133485,1027.0,861.0,118.0,346.0
309,10313.7,385.0,867.0,50.45405521824494,44.03635401321784,86.06211501997417,48.49566591383982,108.48527720398624,54.18793784454875,1027.0,860.0,118.0,346.0
310,10345.8,385.0,867.0,53.38981215245946,45.674916023012,89.54626654960924,50.58516453211881,105.07448431193323,52.24576865010747,1027.0,860.0,118.0,346.0
311,10377.7,385.0,867.0,56.4621159208235,47.3817514498809,92.5516792083435,52.252242482694434,101.5861441711617,60.9845069571643,1027.0,860.0,118.0,346.0
312,10413.7,385.0,867.0,59.60269310626229,49.156860293824565,95.24141681928508,49.83959446457216,75.10075878223219,-27.309366829901865,1027.0,861.0,118.0,346.0
348,11614.6,385.0,857.0,29.084475673846203,64.31355888442047,0.3553689002285293,0.3458292432485145,20.48977273435343,6.861691334295849,1027.0,860.0,118.0,345.0
393,13114.1,385.0,868.0,11.469934068559066,22.18886054929581,16.986174546498503,11.554167751781494,-27.374632257816945,-54.30535156009978,1028.0,859.0,117.0,346.0
394,13146.4,385.0,868.0,11.879574571007604,22.39368080052008,17.411963162584453,9.898248144888344,49.08534386675527,21.231061922120244,1027.0,860.0,117.0,346.0
395,13178.2,385.0,868.0,12.357488490530898,22.666774468819103,18.116964742951502,10.596947331560642,103.05643334668883,61.82565487796985,1028.0,860.0,117.0,345.0
396,13214.7,385.0,868.0,13.04022266127846,23.07641497126765,21.2646488732142,12.004082784977092,112.4337640016674,63.24998442681144,1027.0,860.0,117.0,346.0
397,13246.1,385.0,868.0,13.859503666175538,23.48605547371618,24.618138334837862,13.676591191796511,95.4718311032219,54.56318174705002,1028.0,860.0,117.0,346.0
398,13278.0,385.0,868.0,14.678784671072616,24.032242810314237,28.032427461323305,15.384863570614698,95.6502343561542,34.12457035357503,1028.0,860.0,117.0,346.0
399,13313.9,385.0,867.0,15.70288592719396,24.57843014691228,31.71020437843556,17.73229064267912,98.1621131197332,52.2380772204081,1027.0,859.0,117.0,346.0
400,13346.0,385.0,868.0,16.795260600390062,25.12461748351033,34.401338958488346,19.752865509001385,100.38804124213348,67.08395173052531,1028.0,860.0,117.0,346.0
401,13381.5,385.0,868.0,18.092455524810436,25.807351654257896,39.06117925036323,21.503559649070112,117.4657422436512,84.1111026600562,1028.0,860.0,117.0,345.0
402,13414.5,385.0,868.0,19.389650449230803,26.62663265915497,41.681006947853,22.88780613101036,100.06457812116967,50.25726051977535,1028.0,859.0,117.0,346.0
404,13477.7,385.0,868.0,22.39368080052008,28.26519466894913,48.15752129695099,27.51858359825772,71.64739801804714,40.94137029602621,1028.0,860.0,117.0,346.0
405,13514.0,385.0,868.0,24.032242810314237,29.15274909092096,51.05232991623009,28.386049614406897,88.30372275073144,60.26019643291872,1027.0,860.0,118.0,346.0
406,13579.2,385.0,868.0,25.807351654257896,30.176850347042304,63.946461505584665,35.70311092906521,390.09848404268666,227.994407795672,1028.0,860.0,118.0,345.0
408,13616.0,385.0,868.0,29.69893642751901,32.361599693434506,61.72478185782848,34.26662822652016,120.96004081002124,55.0452665496945,1027.0,860.0,118.0,345.0
409,13654.7,385.0,868.0,31.7471389397617,33.52224778370537,77.77585883977027,43.12853705118481,-23.756832805981656,-31.29437807064949,1028.0,859.0,118.0,345.0
411,13713.9,385.0,868.0,36.32145788377038,35.9800907983966,71.67145803761797,40.29231239337393,82.24069830723143,68.05349068940217,1028.0,859.0,118.0,345.0
412,13746.4,385.0,868.0,38.77930089846161,37.34555913989172,77.59902047261109,43.326615557460514,19.899943664014945,35.614519974154256,1028.0,859.0,118.0,346.0
414,13813.9,385.0,868.0,43.89980717906833,40.349589491181,80.56263214821247,45.40182235471295,95.58278390465844,34.13670853737826,1028.0,860.0,118.0,346.0
415,13846.3,385.0,868.0,46.63074386205858,41.85160466682564,83.56410567179837,47.946572968943485,99.52118144483931,56.87711989537509,1028.0,860.0,118.0,346.0
416,13878.0,385.0,868.0,49.42995396212359,43.42189325954504,86.658494602791,49.1289084277634,108.26256567662014,67.71437975353341,1028.0,859.0,118.0,346.0
417,13913.9,385.0,868.0,52.43398431341287,45.06045526933919,90.0215201613831,50.80548917506843,93.594976358754,73.9366278697313,1028.0,859.0,118.0,345.0
418,13945.8,385.0,868.0,55.43801466470215,46.903837530357606,93.38244087814005,52.8342189811106,97.83229003941592,41.36702105270773,1028.0,860.0,118.0,346.0
428,14277.9,385.0,868.0,69.4340651650272,52.84362481586141,7.877788780105889,-14.366848368375534,184.8651424320204,-150.79013321799752,1027.0,860.0,118.0,345.0
429,14315.3,385.0,868.0,69.70715883332623,51.88779697681482,13.603940766313006,-12.560474380530914,242.18703061315108,58.423148582561055,1027.0,861.0,117.0,346.0
430,14345.8,385.0,868.0,70.32161958699903,51.1367893889925,21.16237263075115,-11.9637404384589,259.4867181325396,198.3107585243241,1027.0,861.0,118.0,345.0
431,14377.7,385.0,868.0,71.14090059189611,50.65887546946921,27.56023898325469,-9.622489897987023,209.57273739059664,245.86745727387836,1027.0,860.0,117.0,345.0
508,16946.1,385.0,868.0,8.807270802643568,18.911736529707508,24.92191842030587,24.623763652436253,-82.7763389751366,-89.21596679089521,1028.0,859.0,117.0,346.0
510,17017.9,385.0,868.0,10.10446572706394,20.14065803705312,26.115451497930025,24.1149319383436,123.48454947152956,135.51110903181728,1027.0,860.0,117.0,346.0
511,17052.6,385.0,868.0,10.992020149035772,21.028212459024957,28.79045002312517,25.198777008686644,155.42481977925476,100.01433967822646,1027.0,859.0,117.0,346.0
512,17081.6,384.0,868.0,11.879574571007604,22.530227634669597,31.714588188893824,25.519202071900285,153.36564152034038,-68.95334452177933,1027.0,860.0,117.0,346.0
513,17113.8,384.0,868.0,13.176769495427974,23.07641497126765,38.13042967841858,28.54625943778373,127.08850955847736,-43.09551988812096,1027.0,860.0,117.0,344.0
514,17150.2,385.0,868.0,14.542237836923102,23.96396939323948,44.6003754963026,29.989336661722792,168.54906286781645,-1.8471336733895865,1027.0,860.0,117.0,345.0
515,17187.8,385.0,869.0,16.112526429642497,24.85152381521131,51.09062947107906,28.48028892891277,211.5315577675149,124.71769211146804,1026.0,860.0,117.0,346.0
516,17217.6,385.0,868.0,17.819361856511406,25.807351654257896,51.220591847899314,29.288605718443417,125.13041470897588,57.398916432623736,1027.0,860.0,117.0,345.0
517,17246.1,385.0,868.0,19.59447070045507,26.831452910379245,54.64900445934353,30.86191514785012,41.015670459423845,20.0448080451801,1027.0,860.0,117.0,345.0
518,17277.9,385.0,868.0,21.574399795623005,27.923827583575346,61.65877276702415,34.76395703650679,23.05541883503385,14.76439684733008,1027.0,860.0,117.0,345.0
519,17317.4,385.0,868.0,23.554328890790934,29.016202256771447,63.10071977978878,35.2080192093986,112.94830136094654,61.22660442819796,1027.0,859.0,117.0,345.0
520,17353.0,385.0,869.0,25.670804820108387,30.24512376411706,65.51742248322918,36.34728328691636,162.3223655346922,82.58134984193231,1027.0,860.0,117.0,346.0
521,17377.9,385.0,868.0,27.85555416650059,31.474045271462675,66.64087352237765,37.24975371798489,76.58659627203642,34.951536782231805,1027.0,859.0,117.0,346.0
522,17414.0,385.0,868.0,30.176850347042304,32.70296677880829,70.16675887824381,39.24575583708715,33.34650399009142,22.37042720096585,1028.0,859.0,117.0,345.0
523,17446.4,385.0,868.0,32.49814652758402,34.000161703228656,73.91814469872052,41.00382458756675,17.5646198077319,17.13045531117922,1027.0,859.0,117.0,346.0
525,17513.8,385.0,868.0,37.34555913989172,36.73109838621891,75.89326830122704,43.07415051373485,81.41320388532465,54.35090900439949,1027.0,859.0,117.0,344.0
526,17545.9,385.0,868.0,39.93994898873246,38.1648401447888,78.94504062844726,44.76579710637977,83.47851445813235,58.48708275541462,1027.0,860.0,117.0,346.0
527,17577.9,385.0,869.0,42.60261225464796,39.73512873750819,81.71907633654375,45.96727764768041,94.29351267012268,47.095933385365605,1028.0,859.0,117.0,346.0
528,17613.7,385.0,869.0,45.33354893763821,41.30541733022759,84.44438479375428,47.64087223013559,89.78031948859167,37.07495118380231,1027.0,859.0,117.0,346.0
529,17646.1,385.0,868.0,48.26930587185274,42.94397934002174,88.72785473929534,50.50549174735292,111.78723625740336,56.07768053746574,1027.0,859.0,117.0,345.0
530,17678.2,385.0,868.0,51.27333622314202,44.58254134981589,92.4943900564544,52.90828274365203,120.56817666010144,91.30895387229492,1027.0,859.0,117.0,346.0
531,17715.7,385.0,868.0,54.4139134085808,46.35765019375956,94.02009233191367,51.244981076497126,97.97865184786691,33.59384972524732,1027.0,859.0,117.0,345.0
540,18014.1,385.0,868.0,68.20514365768159,52.570531147562384,10.11260594144898,1.6222003190112573,202.25211882897963,-63.138777524434005,1026.0,860.0,117.0,346.0
541,18046.0,385.0,868.0,68.75133099427964,52.570531147562384,16.725981803096463,-1.0292125628666606,157.04896687631495,-61.34384923237462,1026.0,860.0,117.0,345.0
542,18078.0,385.0,868.0,69.2975183308777,52.50225773048763,23.95234608660458,-2.047153165856588,205.4663865395536,-41.2316851129225,1027.0,859.0,117.0,345.0
543,18110.4,385.0,868.0,70.11679933577477,52.43398431341287,31.995414088222397,-3.4166246930491333,252.21949377273887,-41.50971701471944,1026.0,860.0,116.0,344.0
628,20945.9,385.0,868.0,13.518136580801755,23.28123522249191,22.915419175967163,21.219554757199703,20.10403234814557,-123.811167443638,1026.0,860.0,117.0,345.0
629,20984.4,384.0,868.0,14.132597334474564,23.827422559089964,23.300152332814488,17.842277197976742,75.8611396835725,-63.07937603986653,1026.0,859.0,116.0,345.0
630,21014.8,384.0,868.0,14.95187833937164,24.168789644463747,25.379127586601516,17.422253947181527,101.28493334207984,-2.684412096736132,1026.0,859.0,116.0,345.0
631,21045.8,384.0,868.0,15.907706178418229,24.783250398136552,29.36680283000226,17.074851009275108,109.05279756246976,40.83411543313375,1027.0,859.0,116.0,345.0
632,21087.3,384.0,868.0,16.931807434539575,25.329437734734604,35.52002220396856,19.225145569904715,161.64847880339218,89.95728414342345,1026.0,859.0,116.0,345.0
633,21117.5,385.0,868.0,18.092455524810436,25.94389848840741,37.79394547345578,21.50452685944293,140.4836720494328,82.18339772986897,1026.0,859.0,116.0,345.0
634,21145.8,384.0,868.0,19.389650449230803,26.69490607622973,40.57059874634498,22.500951126064475,115.0231207643846,67.68788690265363,1026.0,859.0,117.0,345.0
635,21178.1,385.0,868.0,20.823392207800683,27.44591366405205,46.1809302492002,25.86266069478259,73.17328430743865,56.24348953230173,1026.0,859.0,116.0,346.0
636,21214.0,385.0,868.0,22.39368080052008,28.40174150309864,49.19961823522278,27.73030383139055,95.90332819444288,46.84824935712843,1027.0,859.0,116.0,345.0
637,21246.0,384.0,868.0,24.032242810314237,29.289295925070476,52.56291067547438,29.35326060681182,124.34438281105103,69.0847574236397,1026.0,859.0,117.0,345.0
638,21278.1,384.0,868.0,25.807351654257896,30.313397181191817,56.73745555405758,32.12753204553499,137.95722178970922,69.05393748274639,1027.0,859.0,117.0,345.0
639,21313.9,385.0,868.0,27.787280749425832,31.40577185438792,60.78693431697855,34.49089833499636,136.07497174060418,88.49898795229524,1026.0,859.0,116.0,345.0
640,21345.9,384.0,868.0,29.90375667874328,32.566419944658776,65.22727035390307,37.22320253692271,129.1963514918217,88.4716375735728,1026.0,859.0,117.0,345.0
641,21377.9,385.0,868.0,32.15677944221024,33.86361486907915,68.11336450297952,38.38518865950658,90.01690544318853,56.35000267700124,1027.0,860.0,117.0,345.0
642,21413.9,384.0,868.0,34.54634903982671,35.29735662764903,73.69233956346795,41.96411964510449,122.03313318918384,60.96543824986747,1026.0,860.0,117.0,345.0
643,21445.9,385.0,868.0,37.07246547159269,36.73109838621891,77.83169546522224,44.37772109859164,122.8921507345618,54.61873365980595,1026.0,859.0,116.0,345.0
644,21482.0,385.0,868.0,39.73512873750819,38.1648401447888,83.39396159571234,47.571698164527625,203.5584469628256,120.14393594012026,1026.0,859.0,117.0,345.0
645,21514.0,384.0,868.0,42.5343388375732,39.80340215458295,86.27959300656147,48.76672648196952,129.46044209740356,74.9507822669183,1026.0,859.0,117.0,345.0
664,22146.0,384.0,868.0,71.89190817971843,54.68700707687983,0.0,0.3408528959415862,0.0,-20.540185800404025,1024.0,860.0,115.0,345.0
665,22177.8,385.0,868.0,71.96018159679319,54.68700707687983,0.0,-0.6800018617592881,0.0,-13.66837913083996,1025.0,859.0,116.0,346.0
666,22213.7,384.0,868.0,71.89190817971843,54.68700707687983,0.661714610356407,-0.3154159950446766,13.274114550780384,-20.064283478461373,1025.0,859.0,116.0,344.0
667,22245.8,384.0,868.0,71.89190817971843,54.61873365980507,0.6810285286559818,-0.3425645211976368,13.647866305731196,6.844445977974612,1025.0,860.0,115.0,345.0
