frame_no,timestamp,rx-darkorange,ry-darkorange,rx-yellowneon,ry-yellowneon,rx-green,ry-green,r-shape,theta-shape,r-mass,theta-mass,omega-shape,omega-mass
173,5781.7,0.0,0.0,-0.09334029267893218,0.08707584350584952,0.0332015806173383,0.04760981371542844,0.12765035354296483,2.39090276841762,0.058043426135156874,0.9618387071583877,3.1308704335116255,3.483744361547954
174,5813.6,0.0,0.0,-0.10023118676932316,0.07955850449815022,0.029442911113488734,0.05011559338466154,0.1279681461894683,2.47067432271643,0.05812450184847634,1.0396187075691308,2.500675683348233,2.4382445269825
175,5849.2,0.0,0.0,-0.10586919102509756,0.07078827565583445,0.02505779669233077,0.05199492813658635,0.12735488046649412,2.5522257944083893,0.05771798443295609,1.121710795186829,2.2907716767404684,2.30595751735111
176,5882.5,0.0,0.0,-0.11088075036356373,0.06201804681351869,0.020672682271172915,0.05387426288851116,0.12704636528350874,2.6316205938883805,0.057704384530686034,1.2044019160456558,2.3842282126123377,2.4832168426073977
177,5913.6,0.0,0.0,-0.1158923097020299,0.05199492813658635,0.01628756785001506,0.055753597640436026,0.12702165169765348,2.7198630804798007,0.058083978137869294,1.2865708112285168,2.837378990077787,2.642086661828296
178,5949.2,0.0,0.0,-0.1196509792058795,0.04259825437696235,0.011902453428857096,0.05700648747505255,0.12700774819234534,2.7995640678503335,0.05823579665351402,1.364962148690772,2.2387917800711796,2.202003861299335
179,5982.1,0.0,0.0,-0.1221567588751126,0.033201580617338244,0.007517339007699297,0.057632932392360836,0.126588382936042,2.8762086597763914,0.058121125951749356,1.4410937896389835,2.3296228548953377,2.314031639763231
180,6013.7,0.0,0.0,-0.12466253854434564,0.022552017023097726,0.0025057796692330436,0.058259377309669014,0.1266859976008815,2.962623717918661,0.05831324014545169,1.527812066927126,2.734653738679471,2.7442492812703807
181,6049.3,0.0,0.0,-0.12591542837896222,0.011902453428857096,-0.0031322245865413323,0.057632932392360836,0.12647673106735355,3.0473453378325814,0.05771798443295615,1.6250907387032023,2.3798207840988588,2.7325469600021153
182,6081.6,0.0,0.0,-0.12591542837896222,0.001879334751924755,-0.007517339007699242,0.057632932392360836,0.12592945248418796,3.126668388599709,0.05812112595174935,1.7004988639508087,2.45582200517421,2.3346168807308363
184,6150.1,0.0,0.0,-0.12403609362703738,-0.019419792436556338,-0.016914012767323294,0.05450070780581945,0.12554712605445859,-2.9862877927416944,0.05706497156074367,1.871716561155322,2.186005791775309,2.5234809122119186
185,6182.4,0.0,0.0,-0.1221567588751126,-0.02944291111348868,-0.02129912718848115,0.053247817971202926,0.12565491933748235,-2.9050781172293587,0.05734965507904523,1.9513027039072612,2.51423144001045,2.4639672678619537
186,6213.8,0.0,0.0,-0.11839808937126295,-0.04009247470772931,-0.02505779669233077,0.051368483219278116,0.12500205636290743,-2.8150877768533964,0.05715430205438118,2.0246403283164063,2.8659344068777313,2.3355931340491645
187,6249.8,0.0,0.0,-0.11463941986741336,-0.050115593384661594,-0.02944291111348868,0.04823625863273673,0.12511502422904222,-2.7294689092322573,0.05651213729563822,2.1188202432191745,2.3783018783649754,2.6161087472991174
188,6281.7,0.0,0.0,-0.10962786052894721,-0.059512267144285674,-0.03382802553464659,0.04635692388081192,0.12473963982955509,-2.6442499372429706,0.0573872782353728,2.2011977482684046,2.671441128190834,2.5823669294429803
189,6313.6,0.0,0.0006264449173082887,-0.10398985627317275,-0.0676560510692931,-0.03696025012118795,0.04322469929427064,0.12406140195083208,-2.564794062998503,0.05687209085395836,2.278227856360803,2.490779756879825,2.4147369307961437
190,6349.8,0.0,0.0,-0.09772540710009006,-0.07579983499430062,-0.040718919625037514,0.04009247470772925,0.12367647382603345,-2.4818822249540347,0.05714400181664017,2.3639462729045517,2.2903822664217857,2.367912059219592
191,6381.3,0.0,0.0,-0.09083451300969911,-0.08394361891930816,-0.04322469929427056,0.03696025012118792,0.1236828197890848,-2.3956006036593394,0.056872090853958286,2.4341611240238867,2.739099088720486,2.229042892677302
192,6413.2,0.0,0.0006264449173082887,-0.08394361891930813,-0.0914609579270074,-0.046356923880811945,0.03257513570003001,0.12414361837080408,-2.3133635575236173,0.056657778438328865,2.52905509697949,2.577963828706049,2.974732694533046
193,6451.5,0.0,0.0,-0.0757998349943006,-0.09772540710009009,-0.048862703550045045,0.028816466196180335,0.12367647382603345,-2.230506755430655,0.056726999940550256,2.6087487659704056,2.1633629789285096,2.0807746472823867
194,6481.5,0.0,0.0,-0.06765605106929312,-0.10398985627317281,-0.051368483219278116,0.024431351775022536,0.12406140195083214,-2.1475949173861872,0.05688244032919258,2.6976469285017957,2.7637279348155928,2.963272084379668
195,6513.3,0.0,0.0,-0.0582593773096691,-0.10900141561163898,-0.0532478179712029,0.020672682271172915,0.12359394665537483,-2.061648107192916,0.05711996070533684,2.771269223887018,2.7027298802915394,2.3151665215478596
196,6549.6,0.0,0.0,-0.050115593384661566,-0.11338653003279683,-0.05450070780581945,0.015661122932706772,0.123968051905219,-1.9869683247251202,0.05670624236227139,2.8617755450665494,2.057294282859373,2.493287084835563
197,6581.5,0.0,0.0,-0.04009247470772925,-0.11714519953664645,-0.05638004255774426,0.011276008511548863,0.123816009880268,-1.9005467105314253,0.057496587435825926,2.9441970937399122,2.7091415107741645,2.583747607315478
198,6613.8,0.0,0.0,-0.0306958009481052,-0.12027742412318779,-0.05700648747505255,0.006890894090391009,0.12413255394760431,-1.8206709116352038,0.05742145971331893,3.021297176661838,2.4729349503474025,2.3869994712670435
199,6649.5,0.0,0.0,-0.02067268227117286,-0.1221567588751126,-0.05763293239236081,0.0025057796692330436,0.12389363797692465,-1.738438764626112,0.057687380144128345,3.098141758198263,2.3034214848485237,2.1525092867345963
201,6713.7,0.0,0.0,0.0,-0.12403609362703744,-0.05700648747505255,-0.006890894090391009,0.12403609362703744,-1.5707963267948966,0.05742145971331893,-3.021297176661838,2.4935506044001934,2.6984102095385287
202,6749.8,0.0,0.0,0.01064956359424063,-0.12403609362703744,-0.05638004255774426,-0.011276008511548863,0.12449243240857241,-1.4851477871643697,0.057496587435825926,-2.9441970937399122,2.3725357238372857,2.1357363690283977
203,6781.6,0.0,0.0,0.020672682271172915,-0.12340964870972909,-0.05512715272312774,-0.016287567850015006,0.12512913804123965,-1.4048246042986243,0.05748293515320779,-2.8543112001926594,2.5258862536397766,2.8266004260142243
204,6819.7,0.0,0.0,0.030695800948105256,-0.12153031395780431,-0.0532478179712029,-0.02067268227117297,0.12534691622265057,-1.3233934259928246,0.05711996070533686,-2.771269223887017,2.1373012678687897,2.1795794305943157
205,6857.2,0.0,0.0,0.040718919625037486,-0.11902453428857124,-0.051368483219278116,-0.025057796692330825,0.12579694025707278,-1.2411719193741542,0.0571543020543812,-2.6877486520682825,2.1925735098312122,2.22721524849959
206,6887.1,0.0,0.0,0.050115593384661594,-0.11526586478472164,-0.048862703550045045,-0.02881646619618039,0.1256892687736963,-1.1606689862534056,0.056726999940550284,-2.6087487659704047,2.69240578999154,2.6421366587918507
207,6926.4,0.0,0.0,0.05951226714428565,-0.11088075036356379,-0.046356923880811945,-0.03257513570003007,0.12584216599311923,-1.0782035747245995,0.05665777843832889,-2.529055096979489,2.0983565274505773,2.0278287275042564
208,6949.4,0.0,0.0,0.06828249598660135,-0.10586919102509759,-0.04322469929427056,-0.03633380520387963,0.1259793033258592,-0.9979649729605032,0.05646698176521908,-2.4425930395507915,3.4886348593085326,3.7592198882042345
209,6981.2,0.0,0.0,0.07642627991160889,-0.10085763168663145,-0.040718919625037514,-0.04009247470772931,0.12654342389300124,-0.922344763392769,0.05714400181664021,-2.363946272904551,2.377994011563955,2.4731687624603858
210,7013.7,0.0,0.0,0.08457006383661642,-0.09396673759624047,-0.037586695038496154,-0.043851144211578874,0.1264193160549846,-0.83798122500839,0.05775536765168757,-2.2794225989225665,2.5958011810578165,2.600728430214903
211,7049.3,0.0,0.0,0.09146095792700737,-0.08770228842315778,-0.033201580617338355,-0.04635692388081197,0.12671542218524376,-0.7644222193634257,0.05702025383301107,-2.192322951291519,2.0662642035102126,2.446619315478831
212,7082.5,0.0,0.0,0.09835185201739832,-0.07955850449815027,-0.02944291111348868,-0.04886270355004507,0.12650155110999398,-0.6801546557686776,0.057047776582934265,-2.113099064010501,2.5381796263478473,2.3862616650909243
213,7113.8,0.0,0.0,0.10461630119048104,-0.07204116549045103,-0.025684241609639058,-0.05074203830196983,0.12702165169765348,-0.6030493475114829,0.0568720908539583,-2.039370004324126,2.463428378824099,2.3555610123442388
214,7149.4,0.0,0.0,0.11025430544625542,-0.06327093664813524,-0.02129912718848115,-0.05262137305389469,0.12711893365572466,-0.5209798530224409,0.05676849232689073,-1.9554010416171095,2.3053228789057094,2.358678727725215
215,7181.3,0.0,0.0006264449173082887,0.11463941986741333,-0.054500707805819504,-0.016914012767323294,-0.054500707805819504,0.12693511625579582,-0.4437826727496415,0.05706497156074373,-1.8717165611553217,2.419974303222509,2.623337945510544
216,7213.7,0.0,0.0,0.11902453428857124,-0.04510403404619545,-0.012528898346165385,-0.05512715272312779,0.12728398819117678,-0.36222687770677137,0.05653296614478672,-1.7942729279355292,2.5171541679898475,2.3902355932034998
217,7249.4,0.0,0.0,0.1227832037924208,-0.0357073602865714,-0.007517339007699242,-0.056380042557744314,0.1278699758041979,-0.28301025673316316,0.05687899071335335,-1.7033478590915707,2.2189529684484204,2.5469206959092134
218,7282.5,0.0,0.0,0.1252889834616539,-0.026310686526947402,-0.0031322245865413323,-0.05763293239236089,0.1280218012776491,-0.20699219421982165,0.05771798443295621,-1.6250907387032023,2.29661820281996,2.36426345584192
219,7314.1,0.0,0.0,0.1271683182135787,-0.016287567850015006,0.001879334751924755,-0.05763293239236089,0.12820712157964884,-0.12738528830162418,0.05766356557872773,-1.5381991816769447,2.5192058834872326,2.749732817286602
220,7349.6,0.0,0.0,0.1284212080481953,-0.006264449173082665,0.006890894090391009,-0.0570064874750526,0.1285739087062379,-0.04874185130993134,0.05742145971331898,-1.4505008498669418,2.215308084273038,2.4703755439437423
221,7382.4,0.0,0.0,0.1284212080481953,0.003758669503849621,0.011276008511548863,-0.056380042557744314,0.12847620119304987,0.029259939581133806,0.05749658743582599,-1.373400766945016,2.37810338082521,2.3506122842051114
222,7414.5,0.0,0.0,0.127794763130887,0.01440823309809014,0.015661122932706717,-0.05512715272312779,0.1286044270804408,0.11227099061754645,0.05730858346593823,-1.2939981681629071,2.5860140509785574,2.473601208165354
